Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B2_1,B2_2,B2_3,B2_4
Beta_1.90,M308,3.89642836288866,3.07470042390139,2.00283809971037,1.03815017987177,0.359878289096696,0.761127083173945,0.301159157557186,0.0798373242821204
Beta_1.90,M309,3.95912680200671,3.15137175115273,2.02420330398914,1.07608786373461,0.375687853190138,0.781993873521012,0,0.0962329318454803
Beta_1.90,M310,4.00544839238922,3.20509924821915,2.07475150148369,1.11272057047135,0.38889110836108,0.776363137943767,0.33820298288969,0.11313839709835
Beta_1.90,M311,4.01247936596232,3.2159012915698,2.07891251605876,1.10747704514826,0.405968227311211,0.784362175301643,0.378352552515057,0.133104902811391
Beta_1.90,M312,4.05925035473586,3.25794779425337,2.11645541236921,1.13347631721726,0.417740262078905,0.809958023704121,0.442461215775761,0.147662874856225
Beta_1.90,M313,4.10101844753377,3.27112163015158,2.11852819771964,1.125902102096,0.419260501762236,0.82408402373425,0,0.149545658505922
Beta_1.90,M314,4.09846647948533,3.23537696891217,2.04062516244585,1.04437212387288,0.43836753360326,0.868202633504964,0.414200275088636,0.146089530110505
Beta_1.90,M315,4.14253307581291,3.23626861274632,1.98536389055073,0.98660696498482,0.474501028946059,0.912140582480403,0.413588785477747,0.137780195513248
Beta_1.90,M316,4.13716916511296,3.239653136333,1.90184806851379,0.923104682710045,0.494361155731523,0,0.419332886355296,0.135181047935507
Beta_1.90,M317,4.1803627305265,3.22643661641119,1.81834015095737,0.88686853165978,0.548655169016826,1.02963705671958,0,0.139600712737986
Beta_1.90,M318,4.23930405219175,3.17241465972701,1.78842614285026,0.894182953322606,0.664402351425176,1.14834967925977,0.560166485215108,0.169051353501163
Beta_1.90,M319,4.28979098791046,3.14088490305233,1.83559052293612,0.918590998145591,0.757860932255967,0,0,0.206726167151072
Beta_1.90,M320,4.27462106632185,3.16173431211221,1.88603113647314,0.944022769928919,0.705639110822095,1.19983075214234,0.632069542371372,0.209980677897834
Beta_1.90,M321,4.30086285516648,3.24144196342321,1.93820016925687,0.97309699820142,0.689768416087857,1.12883510935574,0,0.210479345029597
Beta_1.90,M322,4.35703561181311,3.34712201303985,1.98583280233196,1.00143955593345,0.691836363806483,1.04950193634833,0,0.208839259775961
Beta_1.90,M323,4.46291668334453,3.47820850959877,2.03843161704022,1.02580248815424,0.684536784596673,0,0.650973721958904,0.198186347414877
Beta_1.90,M324,4.58276429691447,3.63283095706588,2.12775423259522,1.06129235786519,0.682122417260892,0,0,0.193069036836595
Beta_1.90,M325,4.70679574221681,3.80239085911649,2.24555909264709,1.11137384538332,0.673611552165933,0.985577128320277,0,0.189091956937466
Beta_1.90,M326,4.82317910039516,3.96925430095729,2.37890405216965,1.18247362199679,0.656511155513768,0.97011069165789,0,0.186315864432236
Beta_1.90,M327,4.92217064873572,4.04954283132194,2.50119982182395,1.25920249509883,0.627030231568211,0.943784402327901,0.669970723648152,0.176022785597811
Beta_1.90,M328,5.00288427397678,4.13339011301288,2.5971273323021,1.32297243984532,0.597171014931176,0.911569304869813,0.623630586645029,0.162475792593507
Beta_1.90,M329,5.0828930168949,4.20147024132962,2.67008569948235,1.37744246512955,0.575091946512646,0.896036258896542,0.60645607893957,0.158706078428868
Beta_1.90,M330,5.12430587518388,4.22743299156069,2.70087824388782,1.40161110726658,0.563555492978487,0.895039934204444,0.5617271737278,0.160462481337053
Beta_1.90,M331,5.07400582805451,4.17524499294524,2.66154589398958,1.36703556017355,0.559846901636921,0.921591345730512,0.579095253598394,0.167994745162908
Beta_1.90,M332,4.97721518423135,4.0804651146647,2.59953090142197,1.31622131462308,0.576481644766735,1.0702557417606,0.600411437928295,0.176608439923638
Beta_1.90,M333,4.86554630434078,3.92820410632781,2.52437638380714,1.26812163831345,0.728285598687803,1.15606997627298,0,0.187280868232995
Beta_1.90,M334,4.74741178458457,3.72932608990108,2.44632875102572,1.22869274894569,0.731741287056613,1.18279704079621,0.658720427821835,0.175990506942333
Beta_1.90,M335,4.7053137406575,3.66806643415321,2.36812852269891,1.20834148117762,0.728215818737007,1.20538422486295,0.565509685987039,0.14196237233765
Beta_1.90,M336,4.67378544509557,3.6646945153273,2.28717111870401,1.20371441521485,0.713719386076623,0,0.473829970020334,0.0932832923011627
Beta_1.90,M337,4.63910102820315,3.66736125431335,2.28307861552451,1.19300931317038,0.673001048701392,0,0.390752354832556,0.050283146357943
Beta_1.90,M338,4.54658769458034,3.66184150066279,2.28261679241045,1.1719652592464,0.642774940512737,0,0.312159601250771,0.0419528906413713
Beta_1.90,M339,4.29860823114616,3.53445126352824,2.18042243475529,1.05992355481175,0.553719250342054,1.00706342585368,0.294467987452158,0.0447613445874619
Beta_1.90,M340,4.10029289184211,0,2.12970839408235,1.02665871980503,0.429731349427716,0.875214624945661,0.288143188805084,0.0494997203878228
Beta_1.90,M341,3.94996108126637,3.21825691011179,2.06615346246906,0.993683648744909,0.340825471283334,0,0.285126960772791,0.0539318324074868
Beta_1.90,M342,3.8469299394664,3.11230242910633,2.0116876328647,0.972379318281195,0.324421080257576,0,0.280704201918683,0.0631108427810612
Beta_1.90,M343,3.84405730997742,3.01785598905701,1.9763770680185,0.965723401876524,0.334203684929905,0.69051507823013,0.31190661835991,0.0750464610858612
Beta_1.90,M344,3.88828424870534,3.03224467215945,1.94317991769373,0.976062063164992,0.357454030018315,0.736883304312221,0,0.0931389544109477
Beta_1.90,M345,3.9667843636694,3.11268346777678,1.90786659544702,1.00052728681477,0.407404501263049,0,0.310215714439643,0.118277023613098
Beta_1.90,M346,4.04103249582854,3.23263164910626,1.95153276950724,1.03071174376695,0.449128584785855,0.905130809803262,0.330979001631834,0.139068156411926
Beta_1.90,M347,4.0433597804373,3.28720365747465,1.94987651515381,1.02014634424209,0.468239780879981,0.911356102448483,0.337062802721193,0.142576138632039
Beta_1.90,M348,4.11296984392805,3.36070556271198,1.98891364338817,1.04281212691412,0.495417759983831,0,0,0.133691760240838
Beta_1.90,M349,4.27162983889717,3.42622957969884,2.03085258508378,1.06289668416504,0.521652561795475,0.901197384442049,0.476252604583376,0.126433977451125
Beta_1.90,M350,4.37067351370337,3.40214053763514,1.98016761340718,0.993473377585589,0.551121322484373,0.944936077770674,0,0.123274422555004
Beta_1.90,M351,4.4541434958491,3.39677607540716,1.94258348742453,0.940981813243952,0.588480782798904,1.06165722209596,0,0.132172699742319
Beta_1.90,M352,4.45042478756038,3.34777152608441,1.8732657576604,0.877099246263752,0.647900488975097,1.21623117688337,0,0.15936489234443
Beta_1.90,M353,4.41295473500528,3.27447734087274,1.79481386947964,0.834194505881546,0.762536303493997,1.32707078255581,0.706745089033558,0.204926445530537
Beta_1.90,M354,4.26708846088203,3.09998255088148,1.73606076158903,0.832815620219393,0.70111247263369,1.30341268630486,0.692430591809287,0.20984209546826
Beta_1.90,M355,4.15044492042107,3.04287228209026,1.76029389559455,0.855153632031326,0.677912258011046,0,0.666037183669476,0.213501328644974
Beta_1.90,M356,4.09806903058881,3.09258528280471,1.79794554629297,0.878000268584524,0.701920456817752,0,0.676719966203986,0.223147854912078
Beta_1.90,M357,4.1180380029597,3.15979093279809,1.83426258080082,0.89926094857527,0.725667235234334,1.15785426220689,0.697860196517997,0.230584811121576
Beta_1.90,M358,4.15300927608801,3.22016193472592,1.86622639244081,0.916500362126889,0.75213984604101,1.15387770447132,0.686421267103463,0.239802626270045
Beta_1.90,M359,4.211184047795,3.2885977132641,1.90452833064801,0.938411188674379,0.775084449233953,1.14185416858192,0,0.249544282045851
Beta_1.90,M360,4.32143432977215,3.36315711749338,1.93960422969831,0.959824954259796,0.76675424101347,0,0,0.240180699020964
Beta_1.90,M361,4.46105593678126,3.42325007239711,1.98016728946429,0.98377326096281,0.696189136477769,1.04142858964595,0,0.197619222447095
Beta_1.90,M362,4.63092926393669,3.49005287800022,2.0392088678372,1.00895727908204,0.624309424151693,0.985744736806313,0,0.15707565749002
Beta_1.90,M363,4.80846799215607,3.63758422662957,2.12773601493301,1.0388837221389,0.594438464553413,0.975452892255948,0.501144563805243,0.152030495943625
Beta_1.90,M364,4.97363983637025,3.80369968673654,2.24928792003959,1.09405432728962,0.580559533411689,0.981164008685922,0.483512618356834,0.156239016780453
Beta_1.90,M365,5.13953657431714,3.97812397917408,2.37027650194104,1.17345024540105,0.571566391245272,1.02601880587789,0.551776351590022,0.16545655927295
Beta_1.90,M366,5.27667709609981,4.13731491498011,2.49190692804526,1.25545383508543,0.627914993188993,1.22640140421381,0.695139548965443,0.181963511187863
Beta_1.90,M367,5.36517063249002,4.26067402035414,2.60610252936099,1.32511738513985,0.775697411589423,1.30099341674204,0.761275171923681,0.192047058209591
Beta_1.90,M368,5.34482256082325,4.32512333831722,2.68316299748446,1.37017528743157,0.79572562419396,0,0.65982144078334,0.17439195790526
Beta_1.90,M369,5.26188060998526,4.31524802899052,2.68776769142251,1.36458100477066,0.830191442261108,0,0.608924328030218,0.142911320302448
Beta_1.90,M370,5.12161668632833,4.21140862769092,2.61263131018149,1.29518374104614,0.858808011894694,1.24847437300851,0.60633728065145,0.105415892192656
Beta_1.90,M371,4.99220519720202,4.08824006895049,2.54231591704563,1.23685480057854,0.857156920344303,0,0.51619589865217,0.0725857962389021
Beta_1.90,M372,4.86792637939406,3.91181753061647,2.45245653059268,1.18065727398406,0.774554757847429,1.05841202744888,0.462875864368249,0.0522171506760994
Beta_1.90,M373,4.79268391380577,3.76482942581186,2.36212261221278,1.13647687397715,0.629388721429468,0,0.425262238931121,0.0476737417042248
Beta_1.90,M374,4.70635074358695,3.70685097094082,2.25073026839338,1.10823799376967,0.463805114506534,0.881315026167137,0.440347785744258,0.047129357489212
Beta_1.90,M375,4.60359252013352,3.66161346852734,2.18784580267006,1.09012838750371,0.352133148675986,0.85305798223493,0.347953436741978,0.0520008321163048
Beta_1.90,M376,4.47093633136038,3.66412045784962,2.16127100636273,1.06181506218151,0.357297913484003,0.808900842127732,0.31510342342855,0.0643535749834373
Beta_1.90,M377,4.1516306539295,3.51589956596908,2.02690645884162,0.934541520725727,0.309207191425773,0.813790013744955,0.310439643131434,0.0616500778054837
Beta_1.90,M378,3.94347495304792,3.37299700852455,1.97797458026576,0.905746076040326,0.289691773964928,0.796645201010178,0.264823056902689,0.0657121107462903
Beta_1.90,M379,3.95063316751135,3.17355448361577,1.93076447064838,0.897218821312116,0.308253099216258,0.762371253905282,0.256529649599397,0.0753759877056472
Beta_1.90,M380,4.03358159121419,3.12161745475176,1.87957461924962,0.910440985240818,0.347018016904506,0.783864764690955,0,0.0906711472764033
Beta_1.90,M381,4.13046688372594,3.17353622368961,1.82381392500032,0.935074684477846,0.373208399987717,0,0.305950164009708,0.0937043090040184
Beta_1.90,M382,4.22379932390935,3.22385266459341,1.86654367695554,0.962147599897804,0.388120545568168,0.842618904906954,0.318583577613412,0.0896290789469049
Beta_1.90,M383,4.28759241857754,3.23235914051668,1.86143669600529,0.941854713471044,0.390225698356011,0.860541341954127,0.478625401794898,0.0818361049357208
Beta_1.90,M384,4.37577461558336,3.28521563841535,1.89550759644167,0.961085836917009,0.388156698788517,0.909268785295186,0.523657827295228,0.0774202047307632
Beta_1.90,M385,4.42432690498028,3.32030001732188,1.88462895468004,0.955263367878011,0.408077407801669,0,0.613322873595305,0.0942888712396461
Beta_1.90,M386,4.46967745297748,3.36553983238668,1.87579271403653,0.953377039283518,0.559277457876144,0,0.688835320698632,0.1407129461091
Beta_1.90,M387,4.49493809001736,3.40420096658285,1.90208330871593,0.958082670802956,0.668586870051327,1.37099306640536,0.743726415448064,0.191707440622071
Beta_1.90,M388,4.40086648387237,3.34274043398307,1.86820865642369,0.898319924491831,0.679647396143202,1.31368380687896,0.749664823567353,0.204863460899825
Beta_1.90,M389,4.34004953625177,3.33596878891752,1.83422503399362,0.844267289263401,0.73584671246461,1.24507464219998,0.755233905964478,0.225923288433456
Beta_1.90,M390,4.29015877606652,3.3037225228717,1.78413589565526,0.803202588458705,0.792605546980189,1.25832965119693,0.777955203426315,0.249109023632296
Beta_1.90,M391,4.20727500452726,3.21562557953994,1.72686552399771,0.79432737842585,0.806794788980949,0,0.785582458797421,0.257477024945693
Beta_1.90,M392,4.1071319024149,3.11566313811223,1.72547583710973,0.807154558896203,0.828617477078959,1.23896590072388,0.766220136241303,0.278572285132393
Beta_1.90,M393,4.04522970211906,3.10287467275171,1.7559343624987,0.826987073249151,0.839092700185278,0,0.754692709060774,0.29119281717298
Beta_1.90,M394,4.05519286634797,3.09258461520371,1.77762223844391,0.845790537125204,0.816165936518956,1.26158586667802,0.70074179330532,0.274478874198496
Beta_1.90,M395,4.13455897024293,3.04915504636496,1.78664093618376,0.862422872136064,0.75402705913293,0,0.664134734988112,0.224210444766884
Beta_1.90,M396,4.24776068699605,3.09711425923028,1.80706013370319,0.881166930676621,0.639744014924344,0,0,0.15103733958125
Beta_1.90,M397,4.37160757381502,3.17857690355812,1.83911255550925,0.898742869891759,0.590005836566648,1.20836422124788,0.507964245739898,0.136211603419554
Beta_1.90,M398,4.48161679352512,3.26066788743213,1.87077768657587,0.92028241884722,0.594087197758317,0,0,0.146457180368181
Beta_1.90,M399,4.59439541037924,3.35690778349221,1.90327851344149,0.93931500143946,0.695483596837751,1.37566430643074,0.471133006312081,0.163616891924522
Beta_1.90,M400,4.71250668503559,3.47933848191699,1.94576341421109,0.956264984522104,0.881874606980937,0,0.528916341398298,0.182822375453474
Beta_1.90,M401,4.80534174382797,3.6135098941878,2.01986515137977,0.977836574475035,0.941552498718134,0,0.549964661858831,0.179085274842682
Beta_1.90,M402,4.93070217889828,3.77110693425795,2.1365266619366,1.02393983157456,0.964241574746827,1.39714926161407,0.540800483298723,0.150935694403682
Beta_1.90,M403,5.06885942572229,3.90886112102285,2.2586398003498,1.08742935107434,0.954643334789764,1.37147361193279,0,0.109198213871168
Beta_1.90,M404,5.20619151709869,4.04037465197211,2.37701630004092,1.15937916552606,0.914786504178001,1.30874359854417,0,0.0726170404886203
Beta_1.90,M405,5.30348542154963,4.16281169852055,2.48211833126946,1.22903568874474,0.828522252954565,1.19959197203646,0,0.0579905976942074
Beta_1.90,M406,5.38579955043225,4.33264006115744,2.60030687410466,1.31558694337198,0.685562195004248,1.07429292427772,0.496857199281649,0.0518913136601166
Beta_1.90,M407,5.40530017307004,4.42477088948675,2.6261537184136,1.32784360150218,0.522728826934112,1.02378351861702,0.524237278992564,0.0483766476475955
Beta_1.90,M408,5.2674091197044,4.36959062268123,2.5680836146805,1.2666179394068,0.293584907127444,0.935012346425033,0.46056217766135,0.0327782496412461
Beta_1.90,M409,5.11372265651453,4.25749592301947,2.48567994085257,1.18928737251742,0.178301811400522,0.752390790276252,0.346774407435116,0.0225689740199899
Beta_1.90,M410,4.97500927303162,4.09172147695962,2.39134920013975,1.10956539828062,0.127693435502801,0.634636082395777,0.288204478599347,0.0174888709995441
Beta_1.90,M411,4.88366825944914,3.89364396098837,2.28683225177426,1.03896061542684,0.0974489870412696,0.582951417356737,0.327646127374188,0.0143370194962479
Beta_1.90,M412,4.7821958286718,3.75704423406985,2.16364174579208,0.980137852801054,0.115212880481567,0.604465411594029,0.314092193164282,0.0209617473148887
Beta_1.90,M413,4.65345146086498,3.63991814426347,2.03814059925561,0.944776721051619,0.144372626858255,0,0,0.0310119950887379
Beta_1.90,M414,4.53184023569668,3.52139476714093,2.00305165112025,0.924983965445032,0.164830992138972,0.693638950872287,0.392613352029409,0.0365780752205472
Beta_1.90,M415,4.47119626062774,3.41497171453877,1.968687440128,0.915045268142773,0.175029158583984,0,0.343236569881096,0.0395120483109537
Beta_1.90,M416,4.30394404462358,3.24971422050712,1.82176967144085,0.823975021215689,0.183457186687594,0.803373670609243,0.381028445329526,0.0428489139214744
Beta_1.90,M417,4.2944710140777,3.20007406067545,1.78348402367355,0.846149006428642,0.202623100099269,0.891366263476831,0.479242645330473,0.0498423586895758
Beta_1.90,M418,4.3861329107443,3.19002152407769,1.83027375880265,0.881549366282239,0.279861569498763,1.09065878772026,0.542209463406768,0.0764863961286698
Beta_1.90,M419,4.45804238282454,3.26101086376367,1.80431862312138,0.867437357895042,0.506125101382446,1.39311405354144,0.673448362273535,0.136637724062572
Beta_1.90,M420,4.42084858279692,3.22345709272976,1.75437883007903,0.895284379276886,0.676799089348551,0,0.726569001596925,0.190806981853409
Beta_1.90,M421,4.25295203409574,3.10050987134912,1.69336099726751,0.85597129401285,0.746531834024068,0,0,0.213105090375504
Beta_1.90,M422,4.19496951298361,3.1167100212344,1.72595595263446,0.874303000460783,0.765710768656902,1.30556593884954,0.712914972994328,0.218430687611194
Beta_1.90,M423,4.17340407229106,3.1696533589505,1.75469850451154,0.889882865827662,0.766130791523659,0,0,0.219510349601076
Beta_1.90,M424,4.15939043828512,3.21399105943998,1.75942282295427,0.880121085704169,0.773680748073245,1.29213240401134,0.745699429266601,0.227296079229239
Beta_1.90,M425,4.10995573726518,3.20883909598393,1.71004880230718,0.821275384903158,0.807673608674179,0,0.754593770746255,0.256472283819672
Beta_1.90,M426,4.08839002462631,3.1661662335626,1.64857460261506,0.759548809219957,0.840403869576739,1.35202455785397,0.782953546224696,0.284969670795191
Beta_1.90,M427,4.07559802056998,3.04191528811332,1.5731918730174,0.710057299725553,0.860603093148685,1.39410602431136,0,0.306507923997398
Beta_1.90,M428,4.04204134703427,2.94157861156224,1.52764101181157,0.714014566633343,0.856855734374254,0,0.791965526136274,0.299557401677586
Beta_1.90,M429,4.01429324113551,2.89072297589074,1.56320741517167,0.744915155202786,0.834401658686483,0,0.781060661681332,0.254952151802493
Beta_1.90,M430,4.01844209957892,2.93225840804878,1.62302324830045,0.779827245194752,0.889792683473556,1.53662610250859,0.725526655409759,0.199994860818353
Beta_1.90,M431,4.03590175270275,2.96476933273995,1.65143462352736,0.797188120939968,0.971085401954149,0,0.644099648929605,0.178591360263416
Beta_1.90,M432,4.07408648010006,2.99650821485727,1.67948367760498,0.813499652314958,1.03798206958285,1.5304887101377,0,0.16271930276228
Beta_1.90,M433,4.12874302945527,3.02620535936893,1.70793031452461,0.831768985807853,1.04014214248939,1.60192682136126,0.546476265504763,0.165582283352038
Beta_1.90,M434,4.17457541152699,3.05540930992005,1.73462554051857,0.847956672045775,1.04133427572672,0,0.524573358000432,0.13546386973713
Beta_1.90,M435,4.28229509069957,3.10527898536453,1.76195376400779,0.864535134061394,1.02978824645888,1.50271849300689,0.477879289833659,0.0951312240214759
Beta_1.90,M436,4.42063250261096,3.17199030350758,1.78816653841922,0.879920701832609,0.994991162652658,0,0.414045029713301,0.0647108349380911
Beta_1.90,M437,4.59997647422159,3.28854940731741,1.81521646355516,0.893863230439635,0.938732702424543,1.34953271931389,0.372967464653169,0.0614601452218882
Beta_1.90,M438,4.80085739236514,3.46994027126631,1.85113284257941,0.909995086235706,0.803516589650127,1.24301608411179,0.360768954070396,0.0545704197804359
Beta_1.90,M439,4.96519813016814,3.64133337465775,1.91229719128703,0.927124978241718,0.536713791776289,1.15359496832846,0.31429078523172,0.0339376735070261
Beta_1.90,M440,5.12179889925061,3.79874595987023,2.00396177647186,0.951495592289995,0.256332392776392,0,0.253201667295329,0.0174229276026495
Beta_1.90,M441,5.28179258656331,3.95798023735778,2.12579393000821,1.00286500025056,0.120170517361132,0.853870580786173,0.194158859192593,0.00868857130272675
Beta_1.90,M442,5.42048405777421,4.09370621583122,2.24605821148863,1.06749999171507,0.0626952657437792,0,0.154785432154083,0.00361979877845027
Beta_1.90,M443,5.53654581124083,4.19750131652782,2.34239449267859,1.12413627670645,0.040343243314679,0.579619884649914,0.161954163524439,0.00140429314879056
Beta_1.90,M444,5.62832020029647,4.28501404858577,2.42894804730449,1.17749516970224,0.0427699737392183,0.585389457612257,0.215769820480514,0.00249293653440393
Beta_1.90,M445,5.69543469339927,4.37388439667787,2.5296557208478,1.24861862830534,0.0520226155933991,0.634930871696158,0,0.0068908536535371
Beta_1.90,M446,5.63798413212882,4.34628865274365,2.51515306333622,1.21707179534358,0.0588196008326545,0.701402328452627,0,0.0102216699948507
Beta_1.90,M447,5.45968298085382,4.21208166412219,2.41621635659625,1.11848144060065,0.0646464954033625,0,0,0.0145990381612538
Beta_1.90,M448,5.24999233697308,4.04024600613301,2.30537454575278,1.01943397178462,0.0700771380767208,0,0.531350409057891,0.0183530932067497
Beta_1.90,M449,5.07779421253703,3.84733832603126,2.17204393800872,0.92068655253467,0.0774001655088899,0.81747220482306,0.553364263044193,0.0221774841075116
Beta_1.90,M450,5.05185069108761,3.71354441951739,2.05022429559915,0.857593177207427,0.139202429191249,0.994770836882302,0,0.041819387645223
Beta_1.90,M451,5.10008763202723,3.73637535720388,1.95170428298001,0.838989214271191,0.363498293723927,0,0,0.0920598011408182
Beta_1.90,M452,5.07474576509977,3.78455155616022,1.90789232368123,0.855823485482143,0.612030338483099,1.3258383698202,0,0.157099358485525
Beta_1.90,M453,4.85329620205064,3.68936639869178,1.89360239386055,0.865712268823008,0.72145394580754,0,0,0.186744738357635
Beta_1.90,M454,4.35923814847729,3.41033265554526,1.73784775424849,0.737502902710269,0.742089819237514,0,0.833030992078405,0.190622662748389
Beta_1.90,M455,3.96704380986559,3.22889577390714,1.70920343966815,0.730817577722484,0.734242625277314,1.38222428807603,0.69906262242834,0.185050368877603
Beta_1.90,M456,3.82889348009026,2.99850965429934,1.69562264605217,0.754097746888305,0.729109558903752,0,0.681335237989481,0.185870192101226
Beta_1.90,M457,3.7815692703785,2.86813545418207,1.61637924093457,0.758507100425915,0.752781942945171,0,0.690989127059309,0.208527998154563
Beta_1.90,M458,3.8153297622738,2.82044549478661,1.52698499214214,0.77128504772143,0.820323382890757,0,0.696029305938893,0.229608058154823
Beta_1.90,M459,3.85963463625417,2.80200565812618,1.55389396120361,0.794516523003242,0.895919790821865,1.448606036711,0,0.255469980434132
Beta_1.90,M460,3.8755816798197,2.79871422398968,1.53195167264235,0.768995749757915,0.973334253903763,0,0.781057584173645,0.288055197373406
Beta_1.90,M461,3.86064961018515,2.76394384544884,1.4720487751436,0.715344753048828,1.06021195585742,0,0.865023583364514,0.322118278168853
Beta_1.90,M462,3.81757603088637,2.70216372375037,1.38709992100081,0.659056929394565,1.24659139266154,0,0.94496958832839,0.349089024403063
Beta_1.90,M463,3.75419736465112,2.62140302196433,1.3032891268728,0.63018794526067,1.42615119768545,0,0.970740346926927,0.343552444002828
Beta_1.90,M464,3.70613048442596,2.56201633029311,1.29347029704806,0.638738471641806,1.49771025946283,1.94970944130092,0.913035307316159,0.281867039128366
Beta_1.90,M465,3.69250109213659,2.59335999465762,1.34175049822188,0.657225039014607,1.42685112094639,1.85687061030677,0.760110292951517,0.175867457143132
Beta_1.90,M466,3.70208569208216,2.68398943446177,1.39817579912247,0.678266189756161,1.22931351488445,1.78543625196234,0.550883432703713,0.0884324895925214
Beta_1.90,M467,3.78767487720827,2.77364342007723,1.45916908359556,0.704317599751237,1.15134481433181,1.64911339212107,0.463705308788519,0.0606485794840252
Beta_1.90,M468,3.95039538763415,2.86955523428808,1.52599973511613,0.738690736785964,1.06385283871587,1.45408961559653,0.418192454523417,0.0564071199357815
Beta_1.90,M469,4.14211997317015,2.96789212614379,1.58673699636786,0.773742849891974,0.912501422762402,0,0.399287410396645,0.056357936957027
Beta_1.90,M470,4.28149003738013,3.02346923119991,1.61385200724523,0.78862628905249,0.686787695050732,0,0.35297943360671,0.04464129045076
Beta_1.90,M471,4.43448398337547,3.1015933979193,1.64443516572352,0.804580242969089,0.46311205417614,1.16718924896562,0.298257102583227,0.0335691354616717
Beta_1.90,M472,4.57637980651344,3.17094323827149,1.67132187560885,0.817895256323112,0.251648541054613,1.02619651225941,0.225912151280899,0.017753191114933
Beta_1.90,M473,4.76307341769495,3.26751336581147,1.70187989236954,0.831738407184712,0.145002824938077,0,0.162326840322294,0.00853176957506118
Beta_1.90,M474,4.9366318443961,3.35563361484147,1.73189532360808,0.845732483679821,0.072707206496841,0.700879638199057,0.13006923606204,0.00302742574788977
Beta_1.90,M475,5.09040049066552,3.43612656055291,1.75360680957756,0.85435306004971,0.0438842315123762,0.66088236197952,0.129954391604874,0.000868998626130653
Beta_1.90,M476,5.2365142739334,3.52875815389431,1.77857365308823,0.865171139543427,0.0432948131423935,0,0.151339412518906,0.00108198064167859
Beta_1.90,M477,5.39327954011978,3.64376550148226,1.81834320697013,0.874549305476264,0.0482729856350793,0.733898929180239,0.196001615987589,0.00381928768389226
Beta_1.90,M478,5.54520527702625,3.76793778464536,1.88477763125311,0.884723676892738,0.0559479226472935,0.787549866213621,0.243815375078556,0.00626125916127887
Beta_1.90,M479,5.67631742851482,3.89435532095876,1.97453479836741,0.911287308882944,0.0666387985583834,0,0,0.0116291619404723
Beta_1.90,M480,5.78456072406987,4.02183523654408,2.06537772871858,0.9487995267215,0.078251760988751,0,0,0.0178648349900686
Beta_1.90,M481,5.88213174047883,4.16018443729462,2.15772232735654,0.997259679634308,0.0817633216669644,0,0.404652233356083,0.0192426639035463
Beta_1.90,M482,5.92206259441484,4.28491368525881,2.23165331773251,1.02811242334176,0.127147197785259,0,0.511927003159303,0.0294925265297957
Beta_1.90,M483,5.93384641509354,4.43458089725686,2.33450422595254,1.07519840077133,0.304365122101222,1.25192864357435,0.620402016755432,0.0665824606909797
Beta_1.90,M484,5.79793070325714,4.46338547637848,2.37542126416377,1.08947352442847,0.474810846732695,0,0.716121237683883,0.106941664897259
Beta_1.90,M485,5.52492060880621,4.36955205957831,2.34419975228053,1.02693489116344,0.609163996103629,0,0,0.135813374617329
Beta_1.90,M486,5.18189773229357,4.10832864505009,2.2253984347276,0.945807067268775,0.70086926721,1.4544005984112,0,0.163572829977492
Beta_1.90,M487,4.84479158362273,3.88088671940544,2.14302552732342,0.909564356413797,0.70200458580702,0,0.809761658110896,0.160256161054815
Beta_1.90,M488,4.64038167734845,3.73157110014129,2.02568172754743,0.889194652149103,0.737513807048996,1.38558244934724,0,0.164453866822814
Beta_1.90,M489,4.49835192404113,3.51448710934605,1.907380366913,0.857403282753746,0.819416559142674,1.36956559285708,0.791761679823274,0.176374426246189
Beta_1.90,M490,4.40349640113066,3.39111931652015,1.81435382217389,0.856540327638855,0.889605668578096,1.43469345299161,0.706580577802351,0.190386265766583
Beta_1.90,M491,4.29122578120084,3.32468202904043,1.8017563940129,0.855008967767878,0.964374240917481,0,0.724574018677336,0.207225635955284
Beta_1.90,M492,4.13539168849621,3.24664517337748,1.79485497022883,0.850238085643398,1.06010936852799,1.66494099100754,0.80688420128563,0.231053288053351
Beta_1.90,M493,3.79497251800633,2.97822308798248,1.60335467729034,0.681703267139775,1.26626157704611,0,0.980301802783614,0.278565191925976
Beta_1.90,M494,3.6582678039436,2.70626682562333,1.47820697566734,0.663877008199238,1.55043284305021,0,1.14271437454465,0.354006134646056
Beta_1.90,M495,3.59733664730174,2.48704534984908,1.317375875807,0.584586725982491,1.7457455806248,2.23926235585289,1.13541522679884,0.39857477846918
Beta_1.90,M496,3.55714465146526,2.44175960769844,1.22201144890292,0.533941765327497,1.81832817247049,2.25336279980253,1.10843687922775,0.373336531440529
Beta_1.90,M497,3.48018057848437,2.37667836052986,1.13303922399503,0.499886199261038,1.73376873144654,0,0.9966449933408,0.277697384947131
Beta_1.90,M498,3.46248976514513,2.29831922640114,1.08668230602165,0.508027970839596,1.55027390655539,0,0.796002966199828,0.159273956956958
Beta_1.90,M499,3.47873151991888,2.25256366352074,1.10962032874974,0.535762851581342,1.27591714591478,0,0.576692678399437,0.0698964724449967
Beta_1.90,M500,3.55582032098328,2.31730311044921,1.15109760608804,0.565921592204137,1.00784710141119,0,0.429855856743759,0.0518018147529958
Beta_1.90,M501,3.65580083279821,2.40664377710876,1.1925732468142,0.595502227635259,0.800879967810003,1.42352895800502,0.386995614280505,0.0472926210479731
