Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10
Beta_1.80,M333,1.46800725074907,1.48749856426198,1.45970658996105,1.41299916732957,1.33415233489233,1.24868251969835,1.13512495043942,0.941239791638322,0.722435611182405,0.548761523919692,0,0,0,0,0,8.43161352449022e-08,0.000606530674965444,8.32396967698372e-19,2.1512350049889e-259,0
Beta_1.80,M334,1.27570198889835,1.31130544182377,1.29377516517431,1.29610232796651,1.27930968844998,1.20624660208543,1.05809103955607,0.85482538565491,0.646260200426871,0.473152731711562,0,0,0,0,1.79473628173116e-96,1.28423136726737e-31,0.000135335283236643,0.000249352208777281,2.1512350049889e-259,0
Beta_1.80,M335,1.29469304081087,1.35146195888155,1.34977624848931,1.35081038107606,1.33312493733194,1.24934755558848,1.08874625694355,0.879133455379299,0.666204545268165,0.486217165035206,0,0,0,0,0,9.65213351372664e-231,0.000606530674942559,1.86644691135174e-08,2.1512350049889e-259,0
Beta_1.80,M336,1.49886741311115,1.55152041528063,1.50916009652992,1.42562680870865,1.34754334621452,1.26272036790786,1.12290402072264,0.918388824492576,0.702927731045388,0.525973914083065,0,0,0,0,0,1.96548382416407e-28,1.92874984796178e-25,1.28750834205778e-06,0,0
Beta_1.80,M337,1.72562655835362,1.76790616023341,1.71178723555319,1.5819448579366,1.41970344627115,1.26710763769581,1.14598191732652,0.965984122519321,0.751392887061564,0.587855777368208,0,0,0,0,0,1.86644691135222e-08,0.0010003354626279,1.17473959853419e-61,0,0
Beta_1.80,M338,1.90676850828865,1.93845149995339,1.880969644428,1.74620001381307,1.56390153509797,1.3645893809032,1.17076575522399,1.01852236048495,0.811503784670067,0.656077207227014,0,0,0,0,0,9.32163093339679e-37,1.38634329363887e-52,8.36483474021532e-08,0,0
Beta_1.80,M339,2.02695193912756,2.05647569245177,2.0057841835745,1.87924379010555,1.6968237797783,1.48569924190889,1.2701521362228,1.06696291302169,0.880374850477655,0.715820659054867,0,0,0,0,0,0,0.000606530659712701,1.79473628173325e-96,0,0
Beta_1.80,M340,2.08458415092057,2.11906989497573,2.08081481329275,1.96935256799691,1.79720968943312,1.58629395929073,1.36086408215969,1.14096931641168,0.939253211092872,0.761382382531807,0,0,0,0,0,0,0.000135335283236643,6.10732156366162e-170,0,0
Beta_1.80,M341,2.08524238057662,2.12884697369404,2.1067753579174,2.01447963308418,1.8584699130927,1.65564072185873,1.4286263999985,1.19953241070383,0.98505159407222,0.794665863417433,0,0,0,0,0,0,4.37749103705305e-226,1.02066319242011e-21,2.37563720854606e-120,0
Beta_1.80,M342,1.99410712756171,2.04659870767184,2.04160221038923,1.97053057102674,1.83383486755581,1.64323715833996,1.41944621898343,1.186263513253,0.964172312428615,0.766414306874277,0,0,0,0,0,0,1.92874984796178e-25,1.02066319229169e-21,2.37563720854606e-120,0
Beta_1.80,M343,1.85214476948342,1.90522995757905,1.91312751048698,1.86443505950363,1.75207314956953,1.57980390757454,1.36447512982511,1.13148209609017,0.906074927386436,0.70597695864817,0,0,0,0,0,0,0,1.28423136726815e-31,2.1512350049889e-259,0
Beta_1.80,M344,1.7289794558808,1.76637286520458,1.7714872118495,1.73876547040842,1.65587368917892,1.51283991140295,1.31516804300121,1.08740672141266,0.862045514221034,0.663838786974141,0,0,0,0,0,0,6.70925255805323e-07,4.89030240491368e-48,2.1512350049889e-259,0
Beta_1.80,M345,1.59302220652944,1.61109910257368,1.58728855240176,1.53494645869648,1.46197167933696,1.35361052265363,1.1871102143115,0.971822510930299,0.752649242271552,0.568473299993524,0,0,0,0,0,0,4.37749103706873e-226,0.000411112290507209,5.16908456462896e-117,0
Beta_1.80,M346,1.4327837621861,1.45845731592319,1.42871651335961,1.34685666188475,1.23099834474165,1.1174692658455,0.999422023103488,0.815897445463107,0.613003465057696,0.461741846166495,0,0,0,0,1.50209054558978e-249,0,0,3.86592013947329e-06,5.16908456462896e-117,0
Beta_1.80,M347,1.23485331868407,1.27203990786806,1.25257695492113,1.1788506938417,1.06246651711509,0.920770020120426,0.790282051908866,0.676581101445123,0.505882827469217,0.395751373892035,0,0,0,7.38776613698733e-199,0,0,2.39425476095652e-186,3.33123383166342e-51,5.41738438868493e-252,0
Beta_1.80,M348,1.01476909095952,1.05083485469199,1.03830572791279,0.987013921355329,0.90686330835671,0.804049366376426,0.686544037070784,0.580732516435971,0.456811411356017,0.364029697554699,0,0,1.30872231074096e-142,0,0,0,0,3.33123383166342e-51,5.41738438868493e-252,0
Beta_1.80,M349,0.840330150253542,0.834335634634153,0.80983794879636,0.807689139910619,0.798636340134835,0.744504855468205,0.645262102588809,0.529340278597926,0.424771968715012,0.34192580057567,0,2.17922119531735e-264,0,0,0,0,0,3.33123383166342e-51,5.41738438868493e-252,0
Beta_1.80,M350,0.685967360097326,0.633097359073088,0.598365924259561,0.588312521635925,0.596086771340415,0.585381498317989,0.506803053865472,0.391697535298792,0.298773714933753,0.234750665558754,0,5.26601547871949e-154,0,0,0,0,0,3.33123383166342e-51,5.41738438868493e-252,0
Beta_1.80,M351,0.676193207502635,0.619945747562592,0.598108003157972,0.564645199684735,0.520938048254328,0.490273989052421,0.47189260339861,0.365875349976361,0.294213519099052,0.239796370680239,0,0,0,0,0,0,0,3.33123383166342e-51,5.41738438868493e-252,0
Beta_1.80,M352,0.690821569012906,0.628127767736345,0.605383430830124,0.572238123106196,0.528189288121082,0.476067856090373,0.419000590994752,0.360103188943597,0.302207665997163,0.247657006251361,0,0,0,0,0,0,0,1.49237476147725e-102,0,0
Beta_1.80,M353,0.121525499707539,0.0279682818233218,0.00023265613078341,5.83363513649952e-08,4.40111696440998e-13,9.99045906257099e-20,6.82349479771335e-28,1.40225556171726e-37,8.67054434727764e-49,1.61311170581058e-61,0,0,0,0,0,0,0,1.21930854188641e-207,0,0
Beta_1.80,M354,0.16307195164518,0.0773165877975732,0.00727039307618753,0.000121206850862312,3.58214675018083e-07,1.87675036723212e-10,1.74307701173196e-14,2.86994498082836e-19,8.37678746487985e-25,4.33439365862691e-31,0,0,0,0,0,0,0,6.09654270943205e-208,0,0
Beta_1.80,M355,0.220249126758319,0.149719390446008,0.0452359406335704,0.00569232667665765,0.000298329175451938,6.5118046164057e-06,5.91979566495612e-08,2.24136090743111e-10,3.53440726402955e-13,2.32124569243311e-16,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M356,0.855791831179922,0.81712726469771,0.742691752951223,0.670008460061603,0.612520044777967,0.559675297672978,0.504329246883787,0.446191134574985,0.387272172125861,0.329734959125314,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M357,0.90046397859715,0.869604634878812,0.799959709497257,0.713844033421038,0.63462462723821,0.566860568793098,0.505310110856432,0.458318922140323,0.386127891922781,0.328562858843473,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M358,0.955038980767749,0.931003049182485,0.86930508862693,0.781262277278787,0.686727732794331,0.598583260878691,0.534704806493969,0.497526254615254,0.390585106545452,0.328022151040332,0,0,0,0,0,0,0,3.5530577272555e-221,0,0
Beta_1.80,M359,1.01877810383574,0.99934047835797,0.945439768636611,0.862453157180348,0.770899238237744,0.70583124415111,0.659907239974209,0.55572435681102,0.425778430748916,0.337045274696822,0,0,0,0,0,0,0,3.04827135471603e-207,0,0
Beta_1.80,M360,1.0913979686413,1.07964612767224,1.04664453690828,1.00466883802243,0.962559539905191,0.9035234258038,0.799944921161702,0.6545024005051,0.505103225959319,0.384739678189454,0,0,0,0,0,0,0,1.82896281282962e-207,0,0
Beta_1.80,M361,1.20505463241718,1.23484310730397,1.24812326915231,1.234045478534,1.18106890054822,1.08172481986436,0.940940122438974,0.777115072593982,0.614239517107002,0.471286534094207,0,0,0,0,0,0,0,3.33123383166342e-51,5.41738438868493e-252,0
Beta_1.80,M362,1.42097087777865,1.46988133980717,1.48116363248994,1.44604248735419,1.36306373451464,1.23756984210685,1.0812956791399,0.909883373143538,0.739263376771232,0.582333728830938,0,0,0,0,0,0,0,3.33123383166342e-51,5.41738438868493e-252,0
Beta_1.80,M363,1.64891267523718,1.68324485973604,1.67220571632493,1.61386843342885,1.51209350550291,1.37486149736499,1.21311176570615,1.03910082784448,0.864663367740902,0.699755718879417,0,0,0,0,0,0,0,4.46376759153242e-23,5.16908456462896e-117,0
Beta_1.80,M364,1.81659031997419,1.83220387050215,1.80450603111079,1.7328083769988,1.62219118716536,1.48046202465802,1.31720725355633,1.14267980106868,0.966708136384177,0.797790375707817,0,7.55035925812371e-136,0,0,0,0,0,4.89030240491368e-48,2.1512350049889e-259,0
Beta_1.80,M365,1.91476708112033,1.91674736222075,1.88123379940102,1.80407977435647,1.69041092409532,1.54757427544601,1.38434062327383,1.21000408481845,1.03350831017887,0.86271251091963,0,0,0,0,0,0,0,4.89030240491368e-48,2.1512350049889e-259,0
Beta_1.80,M366,1.93184121231691,1.92837316377265,1.89183910994734,1.81406681064544,1.70010558022662,1.55719832575406,1.39400292189443,1.21970801363561,1.04317103830625,0.872191157394809,0,0,0,0,0,0,0,4.89030240491368e-48,2.1512350049889e-259,0
Beta_1.80,M367,1.87943601574898,1.87503495936792,1.84246287031686,1.76738666919998,1.65479285604967,1.5121918290686,1.3487395771325,1.17421917181314,0.998037275166451,0.828383391094695,0,0,0,0,0,0,0,0.000895032098154021,2.1512350049889e-259,0
Beta_1.80,M368,1.78015371278427,1.77578046925365,1.75018634832722,1.68091380196343,1.57161908840749,1.43023394526385,1.26685100772039,1.11206579579089,0.917431791432494,0.750815899076617,0,0,0,0,0,0,0,0.000945978133375891,2.1512350049889e-259,0
Beta_1.80,M369,1.63393852153787,1.63815278168521,1.61656439588839,1.55667995368455,1.45343997005469,1.31590451709891,1.18093756689334,1.02988342513852,0.81308850973555,0.647946287490818,0,0,0,0,0,0,0.00101144447439613,1.9497677860177e-12,2.1512350049889e-259,0
Beta_1.80,M370,1.44365972933039,1.464075924061,1.43814401613608,1.39403284127075,1.31879510059441,1.23626384356042,1.12230620896179,0.928160134134042,0.710240993215723,0.537408022348035,0,0,0,0,0,0.00202702230137509,1.11127231914107e-05,9.32163093347664e-37,2.1512350049889e-259,0
Beta_1.80,M371,1.26223216424368,1.29625838820987,1.28097742113788,1.28802618978214,1.27529264884764,1.20428957056292,1.05644900808815,0.852775513466736,0.643646288748057,0.470175914256697,0,0,0,0,1.90443622341416e-235,1.86644692867667e-08,0.000606530659712701,4.89586526458925e-20,2.1512350049889e-259,0
Beta_1.80,M372,1.29650960200092,1.3493625887137,1.3433159686557,1.34226717586051,1.32634489537579,1.24637524517872,1.08830411581577,0.878870700760675,0.665352503858307,0.485477491050004,0,0,0,0,0,1.28423136726737e-31,0.000606530674942546,8.32396967698372e-19,2.1512350049889e-259,0
Beta_1.80,M373,1.50436993945552,1.55647560479797,1.5115800863112,1.42252852812227,1.33864828355496,1.25468611698646,1.1204677534448,0.917871064306141,0.702277545798548,0.526683868474806,0,0,0,0,0,2.25463552913077e-13,0.000135335283236643,1.93303052605033e-08,0,0
Beta_1.80,M374,1.72965416961521,1.77159969211243,1.71497658845026,1.5847793254706,1.42152339091648,1.26156925810602,1.13830310969792,0.964967360624749,0.751317578392309,0.590160828508059,0,0,0,0,0,6.50878851546666e-27,1.75568809785817e-66,3.86592013947329e-06,0,0
Beta_1.80,M375,1.90632311301906,1.93851114883604,1.88116743134713,1.74623371123039,1.5640166792021,1.36528914914452,1.17007006092081,1.01666993046707,0.81340595818829,0.658263319208651,0,0,0,0,0,0,2.00500878195878e-40,2.44515120245684e-48,0,0
Beta_1.80,M376,2.02836672583175,2.05825748496535,2.00790863635334,1.88151472623465,1.69914218364581,1.4881568303151,1.27290002975369,1.06927374702156,0.883645233398514,0.719070421975015,0,0,0,0,0,0,1.26667423062146e-17,4.89586526458925e-20,0,0
Beta_1.80,M377,2.08266212852402,2.11777989614091,2.08016464443697,1.96912404776459,1.79715035295423,1.58628374739997,1.36093904484709,1.14122276916287,0.939725027876427,0.762021059199468,0,0,0,0,0,0,1.11089965382386e-05,5.8469435882362e-166,0,0
Beta_1.80,M378,2.07715094498652,2.1212529110321,2.09967145087705,2.00764720763581,1.85161882937577,1.6485945503173,1.42142447169232,1.19239355541181,0.978250551304032,0.788418450832393,0,0,0,0,0,0,3.35462627902662e-07,1.02066319229169e-21,2.37563720854606e-120,0
Beta_1.80,M379,1.98308087717744,2.03562005417224,2.03079403452513,1.95982847568293,1.82302596062149,1.63212715903814,1.40802952728574,1.17477095115898,0.952977908844469,0.75588709657991,0,0,0,0,0,0,0.000606530659712567,0.000800737402916789,2.37563720854606e-120,0
Beta_1.80,M380,1.8432954243415,1.89616051273648,1.90417339484524,1.85582613848464,1.74376551487895,1.57154571555192,1.35605774110177,1.12294668890979,0.897705248265145,0.698125927389432,0,0,0,0,0,0,5.38018616002833e-35,2.4891261436312e-42,2.1512350049889e-259,0
Beta_1.80,M381,1.71724357319792,1.75387269239917,1.75823611443931,1.72518097685611,1.64239391834428,1.4995449287583,1.30189482148305,1.07420871740684,0.849388514871488,0.652328425632131,0,0,0,0,0,0,1.26641655491054e-17,4.89030240491368e-48,2.1512350049889e-259,0
Beta_1.80,M382,1.58257889878447,1.60048825069067,1.57590302753461,1.52245099103278,1.44879473358537,1.34067787065937,1.1749375353428,0.960449762748178,0.742319311297283,0.559638000155657,0,0,0,0,0,1.17473959853309e-61,2.00500878196456e-40,2.10040934248493e-15,5.16908456462896e-117,0
Beta_1.80,M383,1.41867246822752,1.44454562724852,1.41453534754654,1.33212212505576,1.21538734529976,1.10128627455448,0.984916320729763,0.80384715464039,0.603252644821283,0.454626301461891,0,0,0,0,2.3039025452002e-105,0,9.50144065024478e-255,1.65994042727946e-22,5.16908456462896e-117,0
Beta_1.80,M384,1.21885527381644,1.25599299203038,1.23599656846336,1.16221443215708,1.04707199285173,0.907933596465664,0.779293594051992,0.66978559559431,0.502070842093796,0.393938891700861,0,0,0,3.51137619571305e-66,0,0,0,2.76516427177432e-44,5.41738438868493e-252,0
Beta_1.80,M385,1.00151136998867,1.03649358336104,1.0227055071138,0.973205912976747,0.897871823483727,0.800094672923443,0.685796733707482,0.582500511516857,0.457784703270179,0.365048847510622,0,0,2.48912125332787e-42,0,0,0,0,0.000800737402916789,5.41738438868493e-252,0
Beta_1.80,M386,0.829171376929997,0.819844929618003,0.795559406160028,0.799313485170036,0.794465092371807,0.742185493487099,0.643429380428203,0.527546328169925,0.423312854657296,0.341064564471856,0,8.87611980185055e-147,0,0,0,0,0,3.33123383166342e-51,5.41738438868493e-252,0
Beta_1.80,M387,0.680818883400534,0.627684040321973,0.596810904654818,0.584442339022576,0.590641223141352,0.581872036690014,0.504912250170817,0.389942962932634,0.297785614766386,0.234499722648368,0,0,0,0,0,0,0,8.36483472297411e-08,5.41738438868493e-252,0
Beta_1.80,M388,0.675126058855855,0.619637094980999,0.598107990011927,0.564644101850632,0.520688711834898,0.487120651833176,0.4701354530852,0.364859883875728,0.294143570725041,0.239796141235113,0,0,0,0,0,0,0,1.06453714110347e-10,5.41738438868493e-252,0
Beta_1.80,M389,0.690733060564036,0.629013974200687,0.606422299127071,0.573322180475993,0.529323949903158,0.477247309306483,0.420208273458665,0.361314231591056,0.303392038323344,0.248784143450464,0,0,0,0,0,0,0,6.09654270943205e-208,0,0
Beta_1.80,M390,0.123584047488138,0.0299389399770157,0.000297889742539262,1.01830236089369e-07,1.19391679244966e-12,4.80117436804659e-19,6.62211937658218e-27,3.13272765139697e-36,5.08305002388443e-47,2.82879994830195e-59,0,0,0,0,0,0,0,2.43861708377282e-207,0,0
Beta_1.80,M391,0.165101712483442,0.0797208026681138,0.00798093080733489,0.000148293078101032,5.11372832915328e-07,3.27268240964665e-10,3.8870444789562e-14,8.56810137350507e-19,3.50508956667067e-24,2.66111156223838e-30,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M392,0.222264424079179,0.152104051298908,0.0470110610234048,0.00615277653525971,0.000340999049717015,8.00287683413461e-06,7.95334890906892e-08,3.34707061430174e-10,5.96472811532529e-13,4.50119023087702e-16,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M393,0.85559764176038,0.818259252578998,0.743859640605489,0.67073055367537,0.612772937913167,0.559726527677174,0.504335386823563,0.446191577135664,0.387272191530249,0.329734959647034,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M394,0.90146664023942,0.870686555084263,0.801170868433718,0.714927404966163,0.635333896902769,0.567197764397372,0.505427611656278,0.452930731735845,0.386133275364749,0.328563705979138,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M395,0.956041030657763,0.932052070553687,0.870475741836147,0.782468291787997,0.687785065254816,0.599266349076781,0.52869784474442,0.494076001618662,0.389426462201249,0.328051338651182,0,0,0,0,0,0,0,5.32958659088325e-221,0,0
Beta_1.80,M396,1.02078170857138,1.00139898086706,0.947669289669192,0.86445268153512,0.769312925906573,0.696164687604743,0.652090489971456,0.55257914514344,0.422899419826845,0.336444561331619,0,0,0,0,0,0,0,2.43861708377282e-207,0,0
Beta_1.80,M397,1.08970015316764,1.0775499937145,1.04025326202562,0.99200422469912,0.94680600295192,0.891360027725783,0.793153919117713,0.64941900640636,0.500135047012566,0.381292541104894,0,0,0,0,0,0,0,1.21930854188641e-207,0,0
Beta_1.80,M398,1.19196735173625,1.21792107777894,1.22857474345885,1.21568116501856,1.16696538867991,1.07226990789574,0.934182931192768,0.77095057395565,0.608075594832919,0.465837764101099,0,0,0,0,0,0,0,3.07865116440355e-194,0,0
Beta_1.80,M399,1.39864949057912,1.44923586166792,1.46346000524286,1.43247106802867,1.35351737886934,1.2309151089577,1.0760685773695,0.904991031511596,0.734326889026092,0.577584352831617,0,0,0,0,0,0,0,3.33123383166342e-51,5.41738438868493e-252,0
Beta_1.80,M400,1.62651416752833,1.66403136389093,1.65649158867918,1.6013388486354,1.50197640793684,1.36621034403165,1.20509601879465,1.03120807704227,0.856761834689863,0.69202479378555,0,0,1.21356366812591e-22,0,0,0,0,3.33123383166342e-51,5.41738438868493e-252,0
Beta_1.80,M401,1.79958687348635,1.81776577457551,1.7923905583759,1.7225474735829,1.613211625795,1.47221204633895,1.30926023493792,1.1347942435389,0.958836861033219,0.790045592329702,0,0,0,0,0,0,0,4.89030240491368e-48,2.1512350049889e-259,0
