Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41
Beta_1.0,u_001,58,221,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,2,0,1,1,1,0,0,0,0,0,0,0,0,2,5,1,1,3,1,0,1,3,0,2,1,0,1,0,0,1,1,0,1,3,7,2,22,171,335,53
Beta_1.0,u_002,56,229,29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,4,2,1,0,0,0,0,0,0,2,1,1,2,1,1,1,0,1,0,0,1,1,1,6,0,1,4,0,0,1,0,0,0,1,0,0,27,148,336,121
Beta_1.0,u_003,56,222,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,3,0,3,2,0,0,1,0,0,1,1,1,2,2,1,0,0,0,1,0,1,1,0,0,0,0,7,3,2,3,1,21,128,372,135
Beta_1.0,u_004,55,179,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,2,1,0,2,2,2,0,0,1,0,0,2,2,0,3,3,1,2,1,1,3,2,0,8,12,152,394,87
Beta_1.0,u_005,50,172,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,4,1,3,2,3,3,0,4,2,1,1,1,0,5,2,20,138,356,106
Beta_1.0,u_006,38,186,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,2,2,0,0,0,2,1,0,1,1,0,1,0,0,2,0,4,1,3,3,1,4,15,136,381,85
Beta_1.0,u_007,52,175,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,4,5,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,3,1,0,2,0,0,0,0,1,1,2,1,0,2,15,131,412,92
Beta_1.0,u_008,69,119,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,3,2,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,1,1,6,1,0,2,0,1,11,135,413,94
Beta_1.0,u_009,74,135,43,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,3,0,1,0,0,0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,1,1,1,0,0,0,3,0,1,0,0,2,1,1,1,1,20,145,459,63
Beta_1.0,u_010,54,186,25,6,1,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,2,1,2,0,1,1,1,3,2,1,12,157,435,62
Beta_1.0,u_011,48,205,36,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,1,1,1,0,0,0,3,3,1,0,1,3,7,160,448,49
Beta_1.0,u_012,53,187,41,3,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,2,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,2,0,2,0,1,3,0,1,0,1,1,1,0,0,0,3,2,0,0,16,176,387,47
Beta_1.0,u_013,57,182,38,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,7,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,2,1,1,0,0,1,4,1,3,0,1,2,0,2,1,1,3,9,152,377,89
Beta_1.0,u_014,68,194,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,7,2,0,0,2,0,1,0,0,1,0,0,1,1,0,0,2,0,2,2,4,2,2,1,1,4,2,3,16,182,304,86
Beta_1.0,u_015,53,201,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,2,2,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,9,1,2,1,3,1,1,1,2,0,0,1,0,1,0,2,1,2,4,28,180,290,125
Beta_1.0,u_016,51,243,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,3,2,0,0,0,0,2,0,2,3,0,1,0,1,0,1,1,0,1,0,0,0,0,2,8,1,2,2,0,0,1,2,1,0,27,144,352,109
Beta_1.0,u_017,52,230,18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,2,2,2,1,0,0,1,0,1,2,0,0,4,1,0,1,0,0,1,3,1,0,0,0,0,1,1,11,5,20,137,420,80
Beta_1.0,u_018,51,200,31,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,4,4,0,0,0,0,1,0,2,1,2,1,5,2,2,1,0,1,4,4,13,151,395,83
Beta_1.0,u_019,74,173,37,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1,1,1,5,2,2,1,5,1,3,1,1,0,2,0,0,8,15,150,384,96
Beta_1.0,u_020,60,181,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,2,0,1,0,1,0,0,3,0,1,2,4,2,3,3,2,4,10,133,390,79
Beta_1.0,u_021,60,162,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,3,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,2,1,1,0,1,0,0,0,1,0,1,3,5,10,126,415,65
Beta_1.0,u_022,67,130,49,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,1,4,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,3,1,0,1,2,0,2,0,6,136,425,86
Beta_1.0,u_023,65,140,38,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,3,0,0,0,2,2,1,1,3,10,144,475,59
Beta_1.0,u_024,43,206,32,5,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,1,2,0,0,3,2,3,2,11,136,457,69
Beta_1.0,u_025,39,212,36,3,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,1,4,2,1,4,0,0,1,2,12,170,407,65
Beta_1.0,u_026,59,189,35,3,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,1,0,1,2,0,1,0,1,1,1,1,0,0,1,5,15,175,342,91
Beta_1.0,u_027,57,198,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,6,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2,3,0,1,1,0,1,2,3,1,0,2,2,0,0,6,11,182,322,82
Beta_1.0,u_028,53,208,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,0,0,1,7,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,2,4,4,2,0,1,2,3,1,13,200,301,95
Beta_1.0,u_029,58,221,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,2,0,0,0,5,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,8,2,0,0,1,2,0,1,0,0,0,1,1,2,1,4,31,169,311,107
Beta_1.0,u_030,79,237,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,3,0,0,0,0,1,0,0,2,4,0,1,0,0,1,0,2,1,0,0,1,2,1,0,0,4,3,2,0,1,1,0,3,23,147,392,89
Beta_1.0,u_031,84,204,18,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,1,0,3,0,0,0,1,3,1,1,0,0,2,3,0,1,0,0,0,1,2,0,1,1,0,2,1,7,25,126,444,68
Beta_1.0,u_032,65,193,20,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,6,2,0,0,3,1,0,1,1,1,0,2,3,1,1,5,1,1,0,3,3,7,13,150,412,77
Beta_1.0,u_033,65,189,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,2,8,5,1,2,4,2,1,0,1,0,2,1,5,16,146,395,96
Beta_1.0,u_034,64,177,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,0,1,2,0,2,8,5,1,3,6,11,121,427,62
Beta_1.0,u_035,48,167,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,4,2,7,118,441,39
Beta_1.0,u_036,66,138,50,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,2,0,0,0,0,0,2,1,0,13,126,402,117
Beta_1.0,u_037,56,161,40,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,3,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,1,0,1,1,1,4,0,2,9,132,476,97
Beta_1.0,u_038,40,203,22,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,2,3,2,1,1,4,2,7,151,428,73
Beta_1.0,u_039,46,217,27,5,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5,2,0,1,1,0,2,1,0,1,3,1,0,0,1,1,0,2,1,10,168,384,66
Beta_1.0,u_040,63,194,35,3,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,1,1,1,1,0,1,3,7,1,2,0,0,0,1,1,1,16,195,327,80
Beta_1.0,u_041,60,187,31,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,2,4,1,0,2,0,0,0,0,0,0,1,1,0,1,0,3,1,1,0,1,0,1,2,2,4,1,0,1,11,3,14,211,324,70
Beta_1.0,u_042,82,172,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5,1,0,0,0,0,0,1,0,1,0,1,0,2,4,0,1,0,2,1,0,1,1,0,0,0,0,2,4,3,0,4,0,3,1,2,19,202,315,108
Beta_1.0,u_043,88,192,23,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,1,2,0,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0,2,2,0,2,4,1,2,1,2,0,0,1,1,0,0,0,4,22,170,354,111
Beta_1.0,u_044,64,238,21,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,1,2,2,0,0,0,0,2,1,1,3,3,0,0,1,1,0,0,2,1,1,1,0,0,0,0,0,1,0,2,2,1,1,3,28,144,418,75
Beta_1.0,u_045,60,227,19,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,2,2,2,2,2,0,1,1,0,1,2,0,0,1,4,0,0,1,0,1,0,4,1,0,2,1,2,2,19,143,466,54
Beta_1.0,u_046,56,210,32,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,1,2,2,1,1,3,3,2,0,0,3,1,3,2,0,1,5,0,2,1,3,4,15,137,415,65
Beta_1.0,u_047,55,188,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,5,1,5,3,2,3,4,3,2,0,1,0,5,6,18,135,400,90
Beta_1.0,u_048,47,187,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,1,0,0,0,1,2,5,1,4,3,2,8,17,125,387,89
Beta_1.0,u_049,59,169,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,4,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,5,0,1,12,138,378,97
Beta_1.0,u_050,74,155,45,4,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,5,1,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,1,1,1,4,11,124,420,123
Beta_1.0,u_051,48,191,37,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,3,0,0,0,1,2,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,2,1,1,0,2,4,0,13,163,450,74
Beta_1.0,u_052,38,216,28,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,1,3,0,0,1,2,1,0,0,3,1,0,2,2,3,7,158,420,60
Beta_1.0,u_053,63,207,29,4,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,3,3,0,0,2,2,1,0,0,2,1,1,2,0,3,11,190,357,56
Beta_1.0,u_054,70,179,34,4,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,4,0,2,1,0,0,0,0,0,0,0,2,0,1,1,0,1,1,0,1,1,1,2,0,1,1,2,1,3,2,0,1,1,4,13,194,344,75
Beta_1.0,u_055,71,174,23,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,3,0,0,2,1,0,1,0,0,1,0,1,2,1,1,1,0,1,0,4,1,3,0,1,2,2,3,20,213,339,71
Beta_1.0,u_056,63,181,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,4,0,1,3,0,1,0,0,2,0,1,4,1,1,2,0,2,1,22,206,321,97
Beta_1.0,u_057,63,211,12,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,2,3,1,0,1,3,0,0,3,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,2,3,0,3,3,1,0,0,0,4,21,177,411,60
Beta_1.0,u_058,51,258,13,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,2,2,2,1,0,3,3,1,0,1,3,0,0,1,0,1,0,1,3,1,0,0,0,0,0,1,0,0,1,1,5,3,22,148,463,52
Beta_1.0,u_059,46,241,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,2,2,2,1,3,3,0,0,1,2,2,3,0,0,1,4,1,1,1,1,0,0,3,3,1,2,0,2,21,138,460,58
Beta_1.0,u_060,50,206,28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,2,2,2,2,2,3,1,2,4,0,3,4,0,1,5,1,2,2,0,18,164,393,101
Beta_1.0,u_061,47,183,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0,2,0,0,0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,0,3,2,0,1,0,4,4,3,0,4,2,2,3,1,3,3,12,146,383,89
Beta_1.0,u_062,54,190,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,1,1,0,0,0,0,4,0,1,0,4,2,3,16,130,376,89
Beta_1.0,u_063,63,174,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3,0,2,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,3,0,1,4,8,133,412,98
Beta_1.0,u_064,54,178,35,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,3,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,1,1,1,0,1,0,0,0,1,0,2,2,1,11,133,454,96
Beta_1.0,u_065,43,208,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,2,3,2,0,1,1,2,1,6,145,465,73
Beta_1.0,u_066,47,225,20,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,1,1,2,0,2,2,2,2,2,10,176,427,52
Beta_1.0,u_067,70,204,33,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,4,0,2,0,0,0,0,2,1,1,2,2,15,208,370,48
Beta_1.0,u_068,51,180,27,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,4,3,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,2,3,1,0,2,0,0,2,0,1,4,0,1,1,11,195,359,82
Beta_1.0,u_069,54,194,26,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,4,3,0,0,0,0,0,2,2,1,1,0,1,1,1,2,0,0,4,1,2,1,3,8,209,376,72
Beta_1.0,u_070,51,193,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4,3,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,4,3,0,1,1,1,3,3,1,1,1,0,4,8,206,377,75
Beta_1.0,u_071,52,239,20,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,3,1,1,4,0,1,2,0,1,1,0,0,0,1,2,0,1,1,0,0,0,2,0,0,0,0,0,3,0,0,6,5,0,0,3,21,158,448,49
Beta_1.0,u_072,46,251,20,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,2,2,2,1,0,1,2,5,0,1,0,3,0,0,2,2,0,0,2,2,0,0,0,0,0,2,1,0,1,0,1,16,150,475,46
Beta_1.0,u_073,41,261,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,6,1,1,2,2,0,1,1,0,2,5,1,2,0,4,1,1,0,1,1,4,3,0,1,1,10,146,441,75
Beta_1.0,u_074,51,236,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,4,2,2,2,1,5,3,0,2,2,0,6,2,1,4,4,1,1,10,164,396,93
Beta_1.0,u_075,53,201,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2,0,2,1,0,2,1,2,3,4,3,1,3,2,1,2,1,20,134,407,62
Beta_1.0,u_076,53,210,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,1,2,0,0,1,1,1,0,1,0,4,7,14,134,387,83
Beta_1.0,u_077,53,193,41,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,5,0,1,0,0,0,1,2,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,2,7,134,429,88
