Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B1_44,B1_45,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43,B2_44,B2_45
Beta_1.90,M370,57,92,22,46,30,42,11,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,2,0,1,2,1,1,0,1,23,44,85,65,49,49,50,57,24,64,81,37,44,14,10,37,26,41,39,68,99,81,34,39,3,4,11,62,0,0,0,0,0,0
Beta_1.90,M371,58,85,19,55,26,52,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,1,2,0,1,2,0,1,0,15,50,85,69,47,45,52,59,20,55,60,47,68,18,14,15,35,41,38,49,94,114,36,41,3,4,12,49,0,0,0,0,0,0
Beta_1.90,M372,55,85,15,56,18,49,12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,0,1,1,1,1,17,42,85,73,42,45,53,53,27,43,66,42,41,50,30,9,26,32,45,48,97,113,52,39,3,4,9,41,0,0,0,0,0,0
Beta_1.90,M373,53,81,15,60,20,49,15,7,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,1,0,1,0,6,25,42,78,74,40,49,46,47,37,18,80,44,37,36,32,40,11,27,50,46,93,107,85,40,3,4,11,35,0,0,0,0,0,0
Beta_1.90,M374,60,88,16,62,17,49,14,7,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,0,2,0,1,0,3,35,38,75,78,24,58,44,46,43,19,71,40,34,35,29,30,40,10,38,53,50,140,105,39,4,4,9,34,0,0,0,0,0,0
Beta_1.90,M375,64,95,16,66,17,47,18,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,2,1,0,1,1,0,1,1,32,43,68,81,27,65,37,45,54,22,62,51,33,37,19,23,42,34,9,61,54,138,120,47,3,5,6,27,0,0,0,0,0,0
Beta_1.90,M376,60,97,13,70,18,44,19,6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,1,1,1,0,1,0,1,1,36,28,72,86,31,58,47,47,55,27,59,40,38,36,17,19,30,42,28,17,79,110,149,71,3,5,6,26,0,0,0,0,0,0
Beta_1.90,M377,57,104,14,65,23,46,23,6,0,0,9,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,1,1,1,1,0,1,0,8,48,27,61,87,50,60,43,46,64,26,53,47,42,38,11,20,23,32,46,23,36,95,169,102,3,5,7,19,0,0,0,0,0,0
Beta_1.90,M378,57,113,18,60,19,41,24,5,0,26,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,0,1,1,0,1,5,25,42,21,59,75,51,71,39,48,56,40,23,69,48,36,17,10,17,22,30,56,29,71,176,137,5,5,9,7,0,0,0,0,0,0
Beta_1.90,M379,58,114,25,46,25,39,27,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,1,0,1,1,2,7,20,51,22,54,79,56,62,52,45,53,55,21,69,50,34,22,13,13,15,18,22,30,60,158,137,43,10,0,6,0,0,0,0,0,0
Beta_1.90,M380,57,116,25,55,24,53,36,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,1,0,1,3,7,17,59,31,54,69,59,60,42,51,55,63,22,68,50,38,27,9,13,15,15,13,19,21,177,119,59,16,3,5,0,0,0,0,0,0
Beta_1.90,M381,82,91,28,50,48,36,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,0,1,1,0,4,5,13,46,46,49,71,65,61,35,44,48,73,28,55,52,41,32,9,11,14,13,15,7,20,160,127,54,32,2,6,0,0,0,0,0,0
Beta_1.90,M382,90,82,26,78,27,38,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,2,1,1,0,1,1,2,5,10,39,58,44,62,69,61,42,35,45,67,46,51,54,38,36,7,10,13,13,13,12,61,55,165,96,0,21,6,0,0,0,0,0,0
Beta_1.90,M383,100,71,49,57,21,38,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,0,1,0,4,11,35,67,38,68,75,59,44,27,48,55,46,32,84,54,38,10,11,8,19,44,33,22,15,154,84,11,0,13,0,0,0,0,0,0
Beta_1.90,M384,103,52,55,59,22,39,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,0,1,1,0,1,3,8,31,50,44,76,73,51,48,26,44,49,55,23,93,63,47,32,28,17,19,22,17,16,11,121,82,28,0,17,0,0,0,0,0,0
Beta_1.90,M385,131,55,24,56,27,35,40,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,1,1,0,1,0,3,4,32,47,50,77,74,42,57,29,35,36,71,39,85,82,46,30,15,12,13,18,8,10,13,86,86,51,0,41,0,0,0,0,0,0
Beta_1.90,M386,129,51,26,48,17,32,36,6,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,1,0,1,0,4,29,46,63,80,69,49,80,36,42,34,69,24,73,71,64,31,15,10,10,16,9,6,11,67,77,125,0,1,0,0,0,0,0,0
Beta_1.90,M387,131,45,34,42,29,34,35,6,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,1,0,1,2,41,51,77,85,68,47,66,37,33,39,58,30,38,93,61,51,16,15,9,12,14,11,7,98,64,110,0,0,0,0,0,0,0,0
Beta_1.90,M388,127,48,43,39,32,27,34,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,13,8,8,3,0,27,49,66,90,58,46,67,35,23,45,49,40,18,97,68,48,27,15,13,12,54,17,8,36,52,123,0,0,0,0,0,0,0,0
Beta_1.90,M389,115,42,75,7,39,18,30,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,9,2,1,0,3,5,2,16,52,68,94,59,50,64,39,21,42,53,46,14,83,69,95,41,27,11,12,12,15,10,15,62,115,16,0,0,0,0,0,0,0
Beta_1.90,M390,119,36,72,9,52,17,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,1,1,0,1,2,2,10,13,53,72,87,58,45,79,39,27,40,90,41,22,61,70,62,30,32,29,14,9,14,10,11,55,92,34,0,0,0,0,0,0,0
Beta_1.90,M391,126,21,76,9,45,16,34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,2,0,1,10,18,49,70,100,88,45,78,45,32,30,53,31,36,26,93,67,31,16,24,35,9,14,10,12,51,77,47,0,0,0,0,0,0,0
Beta_1.90,M392,139,5,75,9,50,14,35,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,15,27,1,31,61,78,77,63,49,74,48,28,22,59,33,36,16,91,60,34,17,15,14,35,14,10,12,40,65,57,0,0,0,0,0,0,0
Beta_1.90,M393,147,5,81,17,51,20,32,1,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,1,1,20,13,2,33,58,94,72,64,56,62,53,33,22,51,32,40,16,83,55,60,15,15,15,20,27,10,13,33,55,74,0,0,0,0,0,0,0
Beta_1.90,M394,152,4,80,17,41,16,29,10,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,0,2,0,1,1,2,28,17,12,96,84,71,68,53,39,78,39,21,44,40,26,29,65,54,77,17,14,25,19,17,19,11,21,41,93,0,0,0,0,0,0,0
Beta_1.90,M395,148,5,86,13,46,30,25,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,1,0,2,1,0,20,49,102,77,61,68,59,20,85,48,21,33,43,33,28,17,92,67,34,28,24,14,19,13,10,14,49,89,0,0,0,0,0,0,0
Beta_1.90,M396,151,6,83,18,40,32,23,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1,1,1,1,0,9,165,82,54,66,65,20,68,59,25,25,45,32,27,27,99,66,39,26,25,17,14,14,10,14,42,86,0,0,0,0,0,0,0
Beta_1.90,M397,148,6,91,22,42,24,39,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,7,106,129,68,67,62,27,56,61,34,24,52,34,25,38,76,55,65,18,25,19,14,16,11,12,41,90,0,0,0,0,0,0,0
Beta_1.90,M398,124,18,91,15,45,29,41,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,9,94,103,49,118,58,43,58,56,37,34,35,37,27,38,32,85,65,20,19,18,16,17,11,15,34,89,0,0,0,0,0,0,0
Beta_1.90,M399,109,26,86,17,39,32,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,18,101,93,46,75,62,91,51,51,48,32,35,35,30,32,25,96,74,21,19,15,16,19,14,19,30,90,0,0,0,0,0,0,0
Beta_1.90,M400,109,26,83,18,44,32,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,1,19,110,84,62,76,57,57,69,67,49,36,36,30,30,26,37,82,70,44,20,17,19,19,17,23,17,92,0,0,0,0,0,0,0
Beta_1.90,M401,93,15,95,10,43,51,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,2,10,0,0,15,113,74,54,71,55,57,53,47,59,63,40,19,39,25,41,67,56,73,23,18,18,8,20,27,6,97,0,0,0,0,0,0,0
Beta_1.90,M402,81,12,89,20,48,57,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,10,0,0,1,0,0,0,30,92,79,59,74,54,63,37,54,46,67,71,16,37,29,31,29,101,77,26,19,20,6,16,26,4,84,13,0,0,0,0,0,0
Beta_1.90,M403,76,16,82,18,65,49,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,0,0,7,40,75,73,61,74,57,70,22,70,49,31,72,58,28,34,25,40,80,91,30,23,20,19,23,23,3,70,27,0,0,0,0,0,0
Beta_1.90,M404,71,19,77,17,58,55,21,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,7,50,68,71,51,76,53,64,30,67,53,29,53,49,51,44,26,38,70,75,69,22,24,22,27,14,4,57,41,0,0,0,0,0,0
Beta_1.90,M405,64,28,67,13,65,49,19,6,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,42,66,79,50,71,54,57,34,70,51,35,30,64,31,67,32,33,42,95,88,27,24,22,42,2,4,41,57,0,0,0,0,0,0
Beta_1.90,M406,59,41,58,15,61,45,21,8,0,1,3,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,15,26,65,82,55,59,57,53,35,61,49,43,32,53,38,45,72,27,37,88,103,32,25,25,37,2,4,25,72,0,0,0,0,0,0
Beta_1.90,M407,58,88,10,15,64,43,28,9,1,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,20,19,53,90,61,62,60,52,43,55,42,42,32,40,44,42,63,51,34,75,86,72,30,22,35,3,3,16,66,0,0,0,0,0,0
Beta_1.90,M408,66,85,14,16,61,35,26,8,0,3,10,2,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,35,23,50,91,66,73,58,48,48,51,51,35,28,46,17,57,50,78,31,49,112,87,31,29,37,3,4,10,62,0,0,0,0,0,0
Beta_1.90,M409,59,87,18,10,55,40,34,9,11,8,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,2,7,44,28,38,98,62,69,61,48,53,37,66,38,25,40,17,34,65,66,56,32,107,108,34,34,36,3,4,9,53,0,0,0,0,0,0
Beta_1.90,M410,56,80,20,24,54,39,33,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,1,1,0,1,3,6,34,39,30,100,64,66,56,62,57,32,73,41,27,40,8,18,41,76,69,48,84,108,68,34,30,3,4,9,42,0,0,0,0,0,0
Beta_1.90,M411,57,80,15,33,48,55,54,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,0,1,1,7,24,52,30,95,66,61,51,48,64,54,67,41,27,29,17,8,18,47,87,64,59,135,91,38,32,3,4,9,38,0,0,0,0,0,0
Beta_1.90,M412,58,83,16,47,65,44,27,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,1,3,5,19,53,34,94,72,62,42,52,54,63,75,44,31,28,23,11,17,22,54,57,56,123,131,46,27,3,4,9,32,0,0,0,0,0,0
Beta_1.90,M413,51,88,18,84,26,38,31,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,0,2,3,10,50,51,86,78,60,38,50,44,57,87,48,36,28,22,9,16,18,16,69,51,97,157,87,22,3,4,8,29,0,0,0,0,0,0
Beta_1.90,M414,52,92,32,80,14,36,28,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,1,1,1,0,1,2,12,44,73,84,77,54,41,42,47,63,63,74,42,26,25,8,11,16,12,23,72,61,180,107,25,3,5,6,26,0,0,0,0,0,0
Beta_1.90,M415,56,91,41,75,16,43,36,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,2,0,1,1,0,1,0,8,40,51,111,75,55,44,41,50,57,37,85,67,26,28,6,10,17,16,15,35,90,162,127,26,10,5,6,20,0,0,0,0,0,0
Beta_1.90,M416,50,93,41,73,18,35,40,17,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,1,0,1,0,8,33,51,113,90,62,46,44,46,54,43,77,66,36,34,8,8,11,26,25,26,64,163,125,57,11,5,7,12,0,0,0,0,0,0
Beta_1.90,M417,50,122,21,74,15,40,33,10,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,1,0,1,0,8,33,44,121,84,65,49,43,45,48,49,73,67,46,38,30,10,14,15,25,33,34,97,153,95,6,11,6,4,0,0,0,0,0,0
Beta_1.90,M418,51,122,33,63,17,46,29,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,1,0,1,0,6,29,36,113,97,53,65,48,45,47,64,83,63,50,46,18,19,16,14,15,15,12,63,152,112,36,6,0,5,0,0,0,0,0,0
Beta_1.90,M419,52,128,28,61,18,41,31,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,1,0,1,2,8,26,39,115,98,71,80,36,53,48,58,68,72,60,32,43,8,11,10,16,14,16,43,143,80,40,41,0,7,0,0,0,0,0,0
Beta_1.90,M420,53,146,22,67,19,45,28,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,1,1,0,2,25,34,48,123,94,63,77,37,51,50,56,32,82,60,38,41,21,12,6,16,13,16,12,143,69,61,41,8,3,0,0,0,0,0,0
Beta_1.90,M421,58,139,28,61,20,44,26,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,6,13,5,2,2,21,27,52,137,80,78,68,33,41,45,54,32,83,60,44,47,30,17,8,11,14,15,10,106,77,48,0,14,9,0,0,0,0,0,0
Beta_1.90,M422,68,126,31,68,13,42,32,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,20,3,1,0,1,1,1,6,42,56,130,67,84,70,41,36,46,44,38,72,61,31,43,33,32,15,8,11,7,11,50,113,71,0,0,16,0,0,0,0,0,0
Beta_1.90,M423,84,100,25,62,21,43,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,5,2,0,1,1,0,11,2,1,53,62,121,67,84,71,48,32,49,38,45,64,60,38,41,11,22,40,16,9,8,15,27,108,91,16,0,27,0,0,0,0,0,0
Beta_1.90,M424,82,87,16,74,19,43,31,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,1,0,2,31,3,39,80,101,73,79,74,48,25,45,44,44,51,65,37,37,23,14,11,27,19,11,15,12,89,89,37,29,1,0,0,0,0,0,0
Beta_1.90,M425,104,62,16,76,18,42,38,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,1,1,3,33,47,95,80,78,85,71,47,28,41,40,40,26,93,44,41,28,14,11,9,31,17,9,12,63,84,90,1,0,0,0,0,0,0,0
Beta_1.90,M426,126,27,19,73,23,41,30,14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,2,0,2,65,109,84,87,70,76,56,24,43,38,39,32,83,44,36,40,14,8,13,22,23,14,43,52,69,80,0,0,0,0,0,0,0,0
Beta_1.90,M427,133,31,30,68,17,41,37,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,2,1,0,43,129,93,102,70,72,61,38,36,40,36,37,78,42,33,41,18,19,43,17,8,11,14,41,50,103,0,0,0,0,0,0,0,0
Beta_1.90,M428,139,27,39,60,21,41,53,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,2,0,1,43,100,80,138,81,71,67,33,34,44,38,24,71,58,71,38,17,19,15,10,8,4,16,26,41,118,1,0,0,0,0,0,0,0
Beta_1.90,M429,141,24,45,55,26,42,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,1,0,49,100,75,81,145,50,87,36,57,48,45,30,39,85,52,37,22,14,16,12,10,9,10,14,45,98,22,0,0,0,0,0,0,0
Beta_1.90,M430,131,38,47,45,18,39,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,6,48,125,79,88,64,81,146,44,24,43,50,24,35,86,48,37,28,13,12,24,10,12,10,11,43,80,38,0,0,0,0,0,0,0
Beta_1.90,M431,132,32,68,32,26,49,57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,32,1,0,11,49,105,56,88,67,49,123,83,39,39,54,24,30,89,42,42,42,14,10,10,12,13,11,10,37,64,54,0,0,0,0,0,0,0
Beta_1.90,M432,143,32,76,13,30,49,50,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,2,5,6,1,11,56,86,57,83,64,52,102,69,51,61,57,27,28,78,52,45,39,15,14,12,12,13,12,10,29,54,65,0,0,0,0,0,0,0
Beta_1.90,M433,130,21,93,10,33,47,52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,7,3,1,2,0,1,20,49,80,66,88,63,59,56,102,47,41,89,32,27,35,87,54,41,15,14,11,10,14,11,11,20,42,82,0,0,0,0,0,0,0
Beta_1.90,M434,132,23,82,14,54,32,45,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,4,0,1,0,1,2,0,1,30,47,84,65,82,65,62,53,71,65,39,73,55,37,30,89,50,58,14,14,14,10,15,10,13,13,37,92,0,0,0,0,0,0,0
Beta_1.90,M435,124,23,82,10,57,39,44,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,2,7,1,4,28,51,85,66,78,64,61,60,59,63,41,56,56,46,43,85,46,49,32,14,13,11,16,11,14,11,39,89,0,0,0,0,0,0,0
Beta_1.90,M436,117,12,76,7,48,42,52,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,1,1,5,21,35,99,66,77,65,57,60,39,71,53,49,60,42,56,55,71,60,40,15,14,12,15,13,11,13,35,91,0,0,0,0,0,0,0
Beta_1.90,M437,116,12,83,9,51,27,58,22,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,5,25,32,92,82,72,68,51,59,46,65,54,43,58,47,40,66,83,62,46,17,13,15,15,15,11,15,33,89,0,0,0,0,0,0,0
Beta_1.90,M438,116,8,78,11,44,25,48,12,8,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,3,27,35,90,84,63,69,49,45,64,41,64,45,59,45,39,63,87,57,60,19,17,13,15,17,12,15,27,85,0,0,0,0,0,0,0
Beta_1.90,M439,104,10,81,12,48,34,46,12,5,14,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,42,27,95,84,66,83,47,45,65,45,52,53,52,54,38,51,89,52,85,23,17,17,16,17,15,22,19,87,0,0,0,0,0,0,0
