Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43
Beta_1.90,M382,103,69,33,76,32,34,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,0,2,2,8,19,65,32,75,76,45,58,32,50,68,51,57,52,37,34,8,11,14,14,13,33,47,160,110,34,20,7,0,0,0,0,0,0
Beta_1.90,M383,121,51,59,47,34,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,1,1,1,0,2,4,21,54,51,71,82,35,69,28,49,54,52,43,76,55,35,11,10,11,36,39,30,15,124,88,46,0,13,0,0,0,0,0,0
Beta_1.90,M384,144,19,64,44,43,20,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,0,1,1,1,4,14,51,57,65,76,37,68,33,41,51,56,27,95,65,45,36,25,17,23,21,17,13,76,102,59,0,17,0,0,0,0,0,0
Beta_1.90,M385,139,49,40,41,46,19,37,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,0,1,1,2,15,46,57,75,58,53,68,32,36,40,68,43,88,82,58,17,15,14,14,17,9,8,53,94,85,0,41,0,0,0,0,0,0
Beta_1.90,M386,131,49,55,20,37,17,35,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,1,1,0,1,14,41,56,89,58,60,81,44,43,39,66,32,74,74,62,27,17,10,11,18,4,9,23,81,130,41,1,0,0,0,0,0,0
Beta_1.90,M387,131,45,70,8,46,24,27,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,1,1,1,20,52,59,106,57,61,71,41,31,44,55,35,51,86,67,41,16,14,11,14,10,13,30,101,122,22,0,0,0,0,0,0,0
Beta_1.90,M388,128,49,69,15,43,21,25,5,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,16,9,4,3,13,41,57,101,55,58,68,41,23,48,47,43,20,102,69,49,23,13,14,43,26,14,11,67,96,40,0,0,0,0,0,0,0
Beta_1.90,M389,115,45,72,11,43,18,24,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,7,2,1,0,5,5,8,40,54,106,58,52,75,41,24,41,54,48,15,94,68,98,39,17,13,14,12,16,10,57,82,62,0,0,0,0,0,0,0
Beta_1.90,M390,120,37,70,13,48,32,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,1,1,1,1,0,2,8,10,37,62,99,59,55,75,48,27,36,94,44,21,70,73,62,27,40,18,13,10,13,9,45,67,76,0,0,0,0,0,0,0
Beta_1.90,M391,140,8,76,12,41,39,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,2,1,1,19,35,62,89,106,54,70,54,35,30,53,37,33,47,82,69,23,15,38,22,11,13,12,32,54,94,0,0,0,0,0,0,0
Beta_1.90,M392,139,5,75,13,46,44,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,32,9,19,44,78,80,69,57,65,59,32,23,59,36,37,15,94,66,30,16,14,16,35,14,11,14,50,103,0,0,0,0,0,0,0
Beta_1.90,M393,147,6,80,25,43,49,3,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1,0,2,32,0,3,61,85,84,68,64,29,90,38,22,47,37,42,14,90,63,48,17,16,15,21,24,12,13,48,107,0,0,0,0,0,0,0
Beta_1.90,M394,152,5,80,22,35,44,1,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2,1,0,2,1,37,9,65,90,79,72,65,22,93,44,23,39,49,23,31,80,51,68,16,13,31,16,23,12,14,41,106,0,0,0,0,0,0,0
Beta_1.90,M395,148,7,88,13,42,55,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,1,1,1,1,1,39,79,92,73,71,59,34,79,53,25,28,50,31,29,45,71,73,30,25,23,11,24,10,13,42,102,0,0,0,0,0,0,0
Beta_1.90,M396,151,6,87,16,38,55,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1,2,0,1,1,100,122,68,69,58,39,57,70,25,27,48,31,30,25,101,85,21,27,27,12,17,12,13,35,89,10,0,0,0,0,0,0
Beta_1.90,M397,148,7,94,20,44,43,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,57,121,110,69,58,46,52,66,35,24,53,34,31,35,88,74,37,19,30,13,16,13,13,37,73,26,0,0,0,0,0,0
Beta_1.90,M398,129,19,86,16,49,45,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,55,110,59,116,70,57,55,57,43,33,37,37,29,38,70,58,58,20,17,21,16,13,14,32,61,38,0,0,0,0,0,0
Beta_1.90,M399,109,29,85,18,44,58,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,63,98,66,77,68,104,49,51,54,31,38,35,31,42,21,95,73,22,17,16,18,17,18,24,55,50,0,0,0,0,0,0
Beta_1.90,M400,109,29,85,17,48,64,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,2,6,65,106,67,82,64,67,61,78,47,37,39,31,31,31,33,95,81,24,21,18,18,20,18,20,39,63,0,0,0,0,0,0
Beta_1.90,M401,93,22,90,14,46,70,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,1,4,7,0,9,75,87,57,69,68,67,37,63,60,65,42,21,37,27,42,82,80,37,25,17,16,12,19,19,20,81,0,0,0,0,0,0
Beta_1.90,M402,81,26,78,22,59,63,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,10,0,0,1,0,0,12,64,89,64,72,65,69,26,66,52,64,77,16,37,33,32,67,71,72,24,22,14,7,34,4,17,82,0,0,0,0,0,0
Beta_1.90,M403,77,35,65,26,61,63,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,0,0,22,53,90,66,66,64,76,31,69,49,34,79,51,31,36,28,37,95,83,28,22,18,21,36,3,15,83,0,0,0,0,0,0
Beta_1.90,M404,76,38,56,17,57,67,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,40,39,91,65,62,60,61,42,65,54,32,60,46,57,44,23,46,82,98,30,24,21,27,27,4,13,86,0,0,0,0,0,0
Beta_1.90,M405,64,73,24,23,56,54,13,9,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,35,42,93,70,60,60,55,42,72,52,36,35,62,32,71,33,36,74,76,78,25,22,30,26,3,11,89,0,0,0,0,0,0
Beta_1.90,M406,60,84,20,19,54,47,20,4,0,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,26,33,103,72,53,58,52,44,62,50,43,36,54,39,54,63,28,42,109,87,29,25,26,25,4,10,88,0,0,0,0,0,0
Beta_1.90,M407,59,87,15,26,50,55,18,5,1,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,30,25,92,79,62,60,54,52,50,49,42,33,40,48,44,82,34,42,90,107,33,27,32,15,4,11,72,0,0,0,0,0,0
Beta_1.90,M408,66,85,14,34,45,43,20,4,0,13,1,1,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,9,41,26,91,84,66,63,53,53,43,63,34,32,44,23,62,52,73,36,82,106,62,29,45,10,4,8,65,0,0,0,0,0,0
Beta_1.90,M409,61,85,18,45,22,49,27,5,18,1,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,5,16,46,29,88,84,61,67,48,62,23,78,40,28,40,19,45,59,82,44,52,116,85,32,54,3,3,6,58,0,0,0,0,0,0
Beta_1.90,M410,56,83,17,68,12,47,34,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,1,1,1,1,5,10,52,31,80,88,55,59,67,57,42,73,39,30,41,8,19,54,77,76,37,122,105,36,48,3,3,6,47,0,0,0,0,0,0
Beta_1.90,M411,57,80,16,68,15,83,27,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,1,0,5,10,50,36,75,84,59,49,58,65,56,70,43,28,32,15,8,20,60,87,71,96,122,61,51,3,3,6,43,0,0,0,0,0,0
Beta_1.90,M412,58,83,17,70,46,50,19,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,1,0,5,13,37,46,73,84,63,51,56,49,71,77,45,34,28,21,14,17,24,71,51,84,146,85,51,3,4,5,37,0,0,0,0,0,0
Beta_1.90,M413,51,89,18,97,16,43,25,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,1,0,3,4,34,60,62,92,58,50,52,48,58,87,52,38,26,24,9,17,20,19,79,55,167,120,52,3,4,6,33,0,0,0,0,0,0
Beta_1.90,M414,52,93,38,73,16,45,20,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,1,0,1,1,0,2,4,33,49,88,88,46,69,40,50,62,64,78,46,25,24,10,10,17,16,37,74,141,139,70,3,4,6,28,0,0,0,0,0,0
Beta_1.90,M415,56,92,41,74,23,46,31,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,1,0,1,1,0,1,1,27,44,100,83,50,68,42,50,60,38,84,71,27,27,8,10,18,19,13,76,95,176,88,10,4,6,22,0,0,0,0,0,0
Beta_1.90,M416,51,103,35,68,21,46,36,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,1,0,1,0,22,46,91,105,55,67,43,51,51,49,79,72,33,33,9,8,11,34,22,45,70,196,116,6,9,6,15,0,0,0,0,0,0
Beta_1.90,M417,50,126,33,60,20,46,22,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,1,0,1,0,18,46,81,118,61,64,46,47,52,53,70,73,46,40,25,15,13,17,28,31,51,162,134,27,13,8,4,0,0,0,0,0,0
Beta_1.90,M418,52,124,32,66,24,42,24,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,1,0,1,0,11,44,70,123,66,71,42,50,50,69,77,74,47,50,14,22,14,17,18,12,36,141,104,86,9,0,5,0,0,0,0,0,0
Beta_1.90,M419,53,133,27,62,17,42,29,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,1,1,1,2,13,46,69,126,86,77,45,52,50,63,62,83,56,41,35,10,10,12,18,14,19,123,92,52,61,9,7,0,0,0,0,0,0
Beta_1.90,M420,62,137,31,64,22,39,32,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,0,1,0,12,25,54,73,124,85,73,49,47,54,57,23,99,59,39,39,20,12,8,16,16,13,52,140,59,61,18,3,0,0,0,0,0,0
Beta_1.90,M421,89,108,34,57,23,42,29,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,12,9,4,2,2,28,48,69,138,85,67,44,39,50,51,34,91,62,43,48,28,16,9,13,15,11,12,153,68,5,9,14,0,0,0,0,0,0
Beta_1.90,M422,87,109,35,63,16,44,26,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,19,2,1,1,0,2,0,31,43,84,120,89,68,53,34,48,44,42,75,60,33,41,34,32,14,8,12,8,13,119,77,32,0,16,0,0,0,0,0,0
Beta_1.90,M423,96,92,27,59,25,39,27,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,4,1,0,1,1,0,13,0,20,60,94,108,88,69,52,34,49,48,44,69,59,39,40,11,27,37,14,11,13,13,71,99,64,0,27,0,0,0,0,0,0
Beta_1.90,M424,103,67,25,68,24,34,31,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,1,0,1,1,19,16,14,69,93,92,79,80,55,29,48,41,48,58,60,40,47,11,15,17,33,8,14,13,58,88,76,0,30,0,0,0,0,0,0
Beta_1.90,M425,137,29,30,64,24,41,31,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,1,1,29,26,72,87,96,65,89,60,31,42,39,41,34,89,47,42,26,13,11,10,39,11,10,40,76,127,1,0,0,0,0,0,0,0
Beta_1.90,M426,128,25,39,54,32,34,27,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,1,1,1,0,40,94,94,98,65,67,82,31,37,44,38,34,87,46,37,37,13,10,20,12,32,8,56,56,124,3,0,0,0,0,0,0,0
Beta_1.90,M427,134,31,53,44,30,31,45,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,2,0,1,13,95,122,112,69,64,82,44,37,45,36,38,78,47,31,41,18,21,49,10,10,13,12,58,101,28,0,0,0,0,0,0,0
Beta_1.90,M428,141,28,62,35,41,26,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,12,95,89,117,103,59,84,44,32,46,40,26,80,63,61,36,22,16,15,12,3,11,13,49,85,46,0,0,0,0,0,0,0
Beta_1.90,M429,143,27,86,11,53,16,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,1,22,88,89,81,91,109,93,43,58,48,44,36,41,82,53,44,14,21,14,9,7,14,10,42,66,65,0,0,0,0,0,0,0
Beta_1.90,M430,156,16,82,9,43,37,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,25,93,123,75,68,88,144,53,27,43,50,27,37,86,51,47,14,16,11,23,12,13,9,33,56,78,0,0,0,0,0,0,0
Beta_1.90,M431,138,32,86,10,48,57,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,26,1,0,23,99,90,71,71,60,113,87,48,42,53,26,32,90,50,40,37,14,10,10,14,14,10,21,36,102,0,0,0,0,0,0,0
Beta_1.90,M432,143,34,77,13,49,54,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,1,1,8,4,2,25,90,79,73,66,67,77,88,57,62,60,30,27,91,47,44,35,16,14,11,13,14,13,12,38,101,0,0,0,0,0,0,0
Beta_1.90,M433,131,23,94,8,46,63,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,9,2,0,2,1,5,36,75,82,76,71,67,55,104,51,44,84,40,27,40,86,54,42,12,15,11,13,14,11,11,33,104,0,0,0,0,0,0,0
Beta_1.90,M434,133,24,89,10,50,49,27,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,4,0,1,1,0,2,1,7,41,73,90,65,73,62,62,70,70,39,71,64,34,40,87,52,51,15,14,15,11,15,12,12,34,101,0,0,0,0,0,0,0
Beta_1.90,M435,125,22,82,26,43,52,29,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,1,1,7,1,14,31,84,79,72,73,64,65,54,74,47,51,63,50,39,90,48,61,16,15,12,13,15,12,14,30,100,2,0,0,0,0,0,0
Beta_1.90,M436,117,12,76,9,49,66,25,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,18,16,87,79,76,73,54,54,60,70,55,47,66,43,56,87,49,65,27,15,14,13,16,13,11,28,87,17,0,0,0,0,0,0
Beta_1.90,M437,117,11,83,11,55,54,29,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,1,1,20,15,68,106,76,70,53,45,69,65,56,43,62,47,42,63,86,66,44,17,15,13,17,14,12,34,61,34,0,0,0,0,0,0
Beta_1.90,M438,117,7,78,12,51,45,24,16,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,2,16,28,60,93,87,65,51,50,66,43,66,47,63,44,42,67,89,65,48,18,15,14,18,16,12,24,51,45,0,0,0,0,0,0
Beta_1.90,M439,104,10,82,13,54,56,22,10,1,15,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,32,27,60,92,85,84,50,55,62,44,57,51,58,54,42,54,97,59,70,20,19,14,19,17,18,22,36,59,0,0,0,0,0,0
Beta_1.90,M440,89,8,81,12,62,53,26,11,13,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,2,18,40,53,88,84,80,65,58,68,48,33,65,58,61,48,50,84,70,87,22,20,14,19,19,19,17,17,79,0,0,0,0,0,0
Beta_1.90,M441,81,10,82,16,61,46,36,13,0,0,0,0,0,0,0,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,13,51,51,93,77,73,64,73,65,52,30,56,52,52,64,50,68,98,85,33,21,18,14,17,27,7,14,82,0,0,0,0,0,0
Beta_1.90,M442,68,6,84,14,70,75,19,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,51,69,95,76,79,55,60,88,59,33,29,66,23,55,78,51,118,78,54,22,18,12,14,29,3,12,86,0,0,0,0,0,0
Beta_1.90,M443,64,8,84,14,96,40,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,42,74,98,70,81,58,53,89,81,37,23,54,31,43,57,72,93,86,96,25,19,17,22,27,4,9,86,0,0,0,0,0,0
Beta_1.90,M444,59,10,84,44,73,43,29,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,60,124,67,78,54,52,65,100,56,22,25,54,30,52,47,49,120,121,31,23,19,25,27,3,9,86,0,0,0,0,0,0
Beta_1.90,M445,57,12,96,36,68,44,33,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,45,145,71,73,55,49,55,98,67,31,27,43,22,51,38,37,91,138,61,24,23,31,19,3,9,82,0,0,0,0,0,0
Beta_1.90,M446,52,37,77,17,66,39,26,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,42,144,93,74,53,51,57,91,62,45,24,23,34,40,46,31,62,84,151,24,27,41,12,4,9,68,0,0,0,0,0,0
Beta_1.90,M447,53,87,31,19,66,43,33,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,24,47,131,109,77,61,56,59,86,58,39,38,29,8,42,59,35,30,102,146,38,34,31,3,3,7,56,0,0,0,0,0,0
Beta_1.90,M448,44,89,33,17,62,44,36,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,19,56,122,125,73,56,60,51,87,66,35,39,36,9,28,47,43,50,86,139,43,50,42,3,4,5,51,0,0,0,0,0,0
Beta_1.90,M449,47,91,18,36,49,40,33,7,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,1,0,1,19,54,124,130,75,55,54,39,92,69,36,30,45,10,26,43,61,33,61,137,80,46,51,3,4,5,45,0,0,0,0,0,0
Beta_1.90,M450,51,103,20,49,46,49,27,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,0,1,0,3,21,56,123,134,70,51,54,42,88,80,51,36,50,17,7,9,67,38,56,136,104,43,54,3,4,5,37,0,0,0,0,0,0
Beta_1.90,M451,49,103,19,48,36,53,31,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,1,1,0,0,34,50,124,130,76,64,63,41,65,90,45,35,34,36,8,23,29,80,36,80,152,39,53,3,4,5,34,0,0,0,0,0,0
Beta_1.90,M452,50,103,19,69,20,51,26,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1,1,0,1,0,1,0,44,62,125,126,88,45,56,41,54,92,47,50,39,36,24,9,16,43,54,69,147,65,57,3,4,6,30,0,0,0,0,0,0
Beta_1.90,M453,51,113,19,79,10,56,24,8,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,2,1,1,0,17,7,4,3,23,71,125,104,89,50,59,44,53,91,53,28,38,40,31,8,12,21,54,53,157,81,38,26,4,6,26,0,0,0,0,0,0
Beta_1.90,M454,48,113,25,81,14,54,30,6,7,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,17,6,3,1,0,21,0,25,86,127,101,93,51,49,37,42,100,45,27,23,41,25,32,9,19,36,49,156,96,19,14,22,6,19,0,0,0,0,0,0
Beta_1.90,M455,51,121,20,92,12,49,24,12,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,1,0,1,3,4,6,33,30,94,115,100,98,47,51,39,46,93,51,37,23,36,10,16,32,12,18,50,102,128,45,17,48,7,10,0,0,0,0,0,0
