Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41
Beta_1.95,M527,55,35,60,65,55,93,71,67,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,0,3,2,3,5,106,143,231,130,93,81,35,34,145,102,67,38,39,57,36,42,36,22,7,14,18,6,3,5,34,37,8,0,0,0,0,0,0
Beta_1.95,M528,48,36,60,62,48,84,66,55,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,1,5,4,2,5,106,153,222,135,79,98,38,33,92,151,70,37,38,53,41,42,42,17,9,9,18,13,1,2,29,40,6,0,0,0,0,0,0
Beta_1.95,M529,37,42,58,65,60,84,67,56,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,4,4,6,1,7,105,150,214,141,80,99,35,48,56,166,73,42,34,48,43,34,44,21,15,6,13,17,2,1,22,43,5,0,0,0,0,0,0
Beta_1.95,M530,25,46,58,61,74,63,72,55,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,5,4,4,2,4,110,166,217,143,83,99,42,40,64,131,100,48,36,44,38,49,37,31,7,13,7,18,5,2,14,48,4,0,0,0,0,0,0
Beta_1.95,M531,12,54,61,70,68,69,83,42,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,5,4,2,2,2,2,105,175,211,148,80,102,48,38,48,72,146,59,39,49,43,33,36,46,5,10,4,15,7,1,3,54,5,0,0,0,0,0,0
Beta_1.95,M532,12,65,45,63,70,59,80,46,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,4,1,2,1,3,92,183,203,147,82,95,55,37,51,63,120,85,52,43,42,33,36,47,13,8,3,8,11,2,2,50,4,0,0,0,0,0,0
Beta_1.95,M533,11,62,55,61,79,61,74,45,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,4,2,0,1,1,89,192,199,149,84,99,57,45,50,61,72,118,59,44,39,32,36,38,35,5,3,3,14,2,2,45,5,0,0,0,0,0,0
Beta_1.95,M534,16,66,58,64,73,65,72,44,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,2,0,1,1,0,75,205,192,149,92,95,63,39,55,56,44,125,69,43,42,32,33,37,44,4,4,3,12,6,2,41,5,0,0,0,0,0,0
Beta_1.95,M535,17,64,50,60,75,72,82,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,0,2,93,223,186,151,88,99,63,45,51,43,60,73,106,50,42,33,34,36,50,11,2,2,8,9,2,35,8,0,0,0,0,0,0
Beta_1.95,M536,18,71,58,60,77,68,93,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,1,4,2,4,83,240,165,161,89,99,64,44,55,37,62,35,114,62,48,31,40,35,36,31,4,1,4,9,2,28,12,0,0,0,0,0,0
Beta_1.95,M537,20,58,55,57,74,65,98,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,2,2,1,3,71,238,158,167,95,95,63,46,52,37,65,39,59,101,50,35,39,32,34,44,3,2,2,10,2,10,23,0,0,0,0,0,0
Beta_1.95,M538,20,76,61,78,53,59,94,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,2,1,2,62,247,136,188,93,95,73,42,56,37,64,39,24,101,71,42,35,35,30,50,10,1,3,6,5,3,28,0,0,0,0,0,0
Beta_1.95,M539,24,62,57,96,46,68,102,46,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,1,2,2,66,257,142,189,99,87,78,38,59,43,54,41,26,16,127,56,40,35,34,40,32,2,1,3,7,2,27,0,0,0,0,0,0
Beta_1.95,M540,19,82,59,87,57,70,108,41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,3,1,1,69,248,161,179,95,87,78,43,52,47,50,46,29,13,78,83,53,36,32,35,50,2,1,2,6,3,24,1,0,0,0,0,0
Beta_1.95,M541,21,74,64,92,41,63,121,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,74,248,133,203,98,92,81,43,52,49,46,52,30,11,13,112,67,45,30,38,47,16,2,2,6,2,20,1,0,0,0,0,0
Beta_1.95,M542,27,93,65,96,41,64,109,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,84,252,133,169,127,89,86,41,49,55,42,50,36,13,18,15,129,51,42,36,38,40,1,2,4,2,15,2,0,0,0,0,0
Beta_1.95,M543,26,91,66,98,54,67,97,30,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,106,240,135,154,111,107,95,45,43,52,41,50,44,16,14,13,34,125,50,40,40,55,1,1,3,4,14,2,0,0,0,0,0
Beta_1.95,M544,30,102,68,92,47,68,101,31,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,118,232,133,151,110,86,114,57,42,50,44,44,43,18,10,18,16,40,121,49,39,45,29,1,3,3,11,2,0,0,0,0,0
Beta_1.95,M545,29,101,64,75,42,66,102,43,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,116,233,135,136,120,78,105,59,55,46,44,43,43,21,10,14,10,20,44,125,48,44,52,1,2,4,4,8,0,0,0,0,0
Beta_1.95,M546,40,107,90,46,56,66,99,35,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,124,226,141,101,150,81,94,51,56,51,44,52,39,29,11,8,13,15,14,61,98,66,75,3,2,4,4,6,0,0,0,0,0
Beta_1.95,M547,33,110,90,44,66,61,104,35,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,119,237,142,103,148,79,96,58,50,46,46,65,37,28,15,8,8,9,18,16,64,79,85,51,1,4,6,0,0,0,0,0,0
Beta_1.95,M548,46,88,85,38,61,55,92,37,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,125,236,142,100,147,73,105,59,45,46,35,68,44,29,18,11,6,11,12,17,14,61,77,122,7,4,2,0,0,0,0,0,0
Beta_1.95,M549,57,86,95,32,59,57,95,38,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,117,240,142,98,139,81,103,69,42,42,31,49,58,41,23,9,4,6,7,19,14,15,78,124,48,4,2,0,0,0,0,0,0
Beta_1.95,M550,62,79,84,39,65,61,98,41,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,237,145,104,134,86,91,77,46,44,27,34,51,50,27,12,6,6,6,15,16,36,25,81,113,6,2,2,0,0,0,0,0
Beta_1.95,M551,67,78,81,37,69,59,99,49,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124,239,152,101,124,90,84,89,51,42,29,37,42,46,49,12,4,2,24,16,27,21,20,22,127,34,5,0,0,0,0,0,0
Beta_1.95,M552,67,82,71,39,64,51,94,47,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,237,158,99,99,109,85,89,56,52,32,32,44,33,62,34,12,8,9,10,20,21,17,18,62,61,16,4,0,0,0,0,0
Beta_1.95,M553,65,87,57,31,66,50,100,40,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,107,244,169,94,74,133,78,100,64,60,39,37,54,18,54,28,17,5,6,8,8,20,16,15,24,89,11,14,6,0,0,0,0
Beta_1.95,M554,63,89,48,31,64,73,103,52,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,113,236,177,108,86,138,81,104,62,62,38,29,45,22,38,35,17,8,5,7,9,17,18,15,22,72,33,34,0,0,0,0,0
Beta_1.95,M555,67,90,52,35,65,80,97,43,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,9,117,241,182,91,76,125,74,113,59,53,45,32,46,34,21,41,18,1,12,9,8,11,27,16,28,47,70,18,0,0,0,0,0
Beta_1.95,M556,68,84,58,31,76,71,86,56,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,2,0,4,107,231,181,96,82,120,69,110,71,58,29,55,44,35,14,44,23,6,4,8,12,17,29,29,29,45,48,12,0,0,0,0,0
Beta_1.95,M557,73,67,52,34,74,72,75,65,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,2,0,0,106,227,191,92,80,91,88,113,77,65,34,33,52,49,7,30,41,13,8,14,14,18,28,26,22,29,45,11,0,0,0,0,0
Beta_1.95,M558,75,66,54,52,70,98,69,49,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,119,220,193,83,90,43,134,108,84,67,32,35,48,57,12,29,49,19,17,2,13,12,13,22,23,28,40,11,0,0,0,0,0
Beta_1.95,M559,82,37,61,44,58,92,68,54,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,122,219,206,91,92,56,126,102,96,56,55,40,48,58,28,19,36,27,5,2,12,12,14,18,26,29,34,9,0,0,0,0,0
Beta_1.95,M560,97,27,64,37,58,90,64,54,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,122,217,208,102,96,53,122,134,93,58,47,47,39,41,32,12,36,34,10,4,2,15,14,18,24,31,28,6,0,0,0,0,0
Beta_1.95,M561,85,22,68,44,60,95,62,58,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,1,1,4,7,134,224,210,104,92,59,93,132,104,56,45,41,35,48,37,15,37,29,13,2,4,10,13,17,25,33,26,4,0,0,0,0,0
Beta_1.95,M562,86,24,66,52,53,96,59,61,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,9,10,3,3,3,143,215,209,111,92,60,38,171,104,66,43,45,36,43,53,11,22,23,15,5,4,2,17,17,25,33,21,2,0,0,0,0,0
Beta_1.95,M563,79,28,69,44,56,92,68,62,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,2,2,6,4,2,5,130,210,221,113,98,66,36,155,119,57,48,42,42,41,43,20,14,24,22,5,3,3,14,17,25,31,16,0,0,0,0,0,0
Beta_1.95,M564,73,29,59,51,57,95,73,68,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,7,5,2,4,4,117,212,226,111,97,65,41,135,132,60,47,45,45,44,38,31,11,22,26,5,2,3,4,23,24,31,13,0,0,0,0,0,0
Beta_1.95,M565,70,24,67,53,51,104,62,73,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,2,2,2,0,5,118,205,238,110,101,61,43,97,157,62,49,42,50,51,34,41,9,12,17,15,2,2,3,17,25,33,8,0,0,0,0,0,0
Beta_1.95,M566,70,25,70,52,55,88,68,72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2,2,2,1,1,2,126,198,235,116,100,65,46,46,201,60,51,47,45,46,36,46,8,6,20,21,2,2,2,12,27,31,7,0,0,0,0,0,0
Beta_1.95,M567,65,18,65,58,51,85,69,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,2,1,5,3,6,122,191,236,121,94,77,45,45,178,79,49,42,48,47,34,35,23,7,12,23,1,2,2,2,33,30,5,0,0,0,0,0,0
Beta_1.95,M568,51,30,80,56,48,84,76,71,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,7,4,4,4,6,126,188,251,122,97,77,47,40,132,118,47,45,42,44,33,35,34,5,10,23,8,1,2,2,28,32,5,0,0,0,0,0,0
Beta_1.95,M569,45,38,69,62,66,83,81,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,5,4,5,4,5,130,203,236,132,97,80,45,45,76,163,51,46,46,38,34,31,40,6,4,14,11,1,2,2,22,36,4,0,0,0,0,0,0
Beta_1.95,M570,36,38,66,60,79,61,82,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,10,7,4,3,2,2,127,214,215,145,99,87,42,44,76,130,80,42,41,40,35,30,46,9,10,10,14,2,2,1,17,36,3,0,0,0,0,0,0
Beta_1.95,M571,27,45,72,61,77,53,75,74,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,6,4,2,4,2,1,142,215,214,126,110,88,48,44,67,75,136,44,43,38,36,29,35,28,12,5,11,4,2,2,7,43,2,0,0,0,0,0,0
Beta_1.95,M572,20,46,62,71,75,61,67,77,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,1,2,2,1,2,155,199,205,131,104,106,44,44,68,66,105,81,42,40,38,30,35,41,8,4,7,7,2,2,2,44,3,0,0,0,0,0,0
Beta_1.95,M573,18,55,61,74,77,59,79,71,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,2,1,1,1,152,206,200,125,103,102,57,42,75,68,53,129,38,40,35,33,35,54,5,2,4,14,2,1,2,41,3,0,0,0,0,0,0
Beta_1.95,M574,18,54,63,79,71,59,86,70,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,2,1,1,3,170,210,192,139,93,102,53,57,68,70,31,84,95,46,36,31,36,40,23,4,2,8,11,1,2,37,4,0,0,0,0,0,0
Beta_1.95,M575,17,61,63,73,71,60,83,75,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,1,2,0,171,219,181,146,91,100,53,51,68,82,38,44,90,82,34,36,39,31,41,3,1,3,9,2,2,31,4,0,0,0,0,0,0
Beta_1.95,M576,16,63,60,69,71,58,72,74,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,2,0,2,173,226,175,157,85,98,55,38,71,79,50,29,56,99,62,37,43,26,48,3,2,3,6,1,2,25,8,0,0,0,0,0,0
Beta_1.95,M577,13,68,52,69,75,70,63,74,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,2,0,170,241,161,164,87,105,55,38,54,70,60,35,22,82,72,66,38,30,35,26,2,2,7,4,2,17,10,0,0,0,0,0,0
Beta_1.95,M578,12,74,58,79,59,70,77,68,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,3,2,169,251,127,194,85,108,55,42,51,41,80,37,17,39,81,55,50,50,32,38,2,1,2,7,2,8,19,0,0,0,0,0,0
Beta_1.95,M579,15,78,53,91,40,71,77,64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,5,151,263,131,188,88,105,66,38,52,40,59,62,18,14,60,75,43,39,38,70,2,1,2,6,2,2,19,0,0,0,0,0,0
Beta_1.95,M580,15,71,58,96,47,68,87,56,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,140,280,125,195,89,101,70,43,51,34,63,48,34,17,12,77,59,42,33,82,24,2,1,6,3,3,17,0,0,0,0,0,0
Beta_1.95,M581,18,77,54,84,42,63,101,49,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,141,270,135,195,89,100,74,48,48,34,54,53,34,22,9,27,76,50,36,74,63,1,1,3,3,2,13,0,0,0,0,0,0
Beta_1.95,M582,19,63,65,93,44,70,100,45,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,136,282,134,182,97,100,76,54,53,33,53,50,25,39,13,8,51,74,65,51,70,13,1,2,2,2,12,2,0,0,0,0,0
Beta_1.95,M583,23,84,50,95,58,65,102,34,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,126,274,132,174,96,99,80,51,63,36,49,51,26,39,13,27,20,68,63,52,59,40,1,2,4,2,10,2,0,0,0,0,0
Beta_1.95,M584,19,75,47,92,47,74,93,43,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,116,279,130,167,105,95,82,53,65,43,43,72,34,26,36,14,14,21,73,59,52,70,1,1,3,2,4,5,0,0,0,0,0
Beta_1.95,M585,23,92,57,86,42,69,103,50,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,121,274,138,161,106,91,97,60,70,54,44,59,33,18,35,15,8,14,18,77,55,70,25,2,2,4,4,3,0,0,0,0,0
Beta_1.95,M586,23,88,70,67,53,76,95,55,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,127,265,161,126,151,88,94,50,65,41,56,58,31,16,25,10,18,9,19,32,64,58,70,1,2,5,3,0,0,0,0,0,0
Beta_1.95,M587,22,83,77,55,59,65,85,61,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,8,124,281,149,108,160,86,97,47,53,56,33,73,34,18,11,22,9,11,17,18,39,59,92,13,2,2,1,0,0,0,0,0,0
Beta_1.95,M588,24,98,74,52,56,66,92,55,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,4,5,2,2,134,270,156,106,153,79,101,55,51,50,41,59,38,33,7,23,8,6,7,23,17,43,60,62,4,3,1,0,0,0,0,0,0
Beta_1.95,M589,23,102,75,51,42,66,102,58,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,10,4,2,1,0,1,135,265,152,106,155,79,101,58,56,47,35,68,34,36,9,12,16,7,7,15,11,12,55,75,18,4,3,0,0,0,0,0,0
Beta_1.95,M590,40,80,80,46,56,78,95,52,9,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,0,2,0,0,3,153,259,164,100,150,77,97,78,51,40,36,54,45,35,10,7,20,8,6,7,17,14,13,82,32,11,2,0,0,0,0,0,0
Beta_1.95,M591,47,79,81,38,57,67,82,62,13,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,155,269,175,100,144,77,98,91,52,38,32,50,38,43,13,5,5,25,7,7,12,15,14,39,72,2,7,0,1,0,0,0,0
Beta_1.95,M592,49,90,59,37,56,61,84,68,9,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,154,269,172,107,123,93,97,93,61,41,30,46,38,36,19,11,12,10,15,7,8,15,16,15,90,9,2,3,7,0,0,0,0
Beta_1.95,M593,56,95,55,34,56,57,99,65,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,139,274,182,111,70,152,95,95,53,46,36,40,41,34,23,12,14,4,9,8,7,12,16,15,26,67,6,29,0,0,0,0,0
Beta_1.95,M594,59,87,44,34,64,70,95,70,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,152,253,186,117,69,155,101,95,55,39,33,41,52,29,25,7,8,2,9,12,8,9,16,14,25,67,27,17,0,0,0,0,0
Beta_1.95,M595,60,86,52,39,63,57,98,79,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,157,244,205,119,74,148,96,93,58,47,34,44,54,19,32,8,9,1,3,9,10,9,14,28,32,66,25,1,0,0,0,0,0
Beta_1.95,M596,65,79,53,42,67,48,90,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,143,247,199,117,80,153,100,90,67,43,32,40,47,31,27,19,7,2,2,5,20,16,25,22,22,33,37,3,0,0,0,0,0
Beta_1.95,M597,74,61,48,31,67,64,80,79,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,153,242,204,125,81,127,103,102,59,44,39,35,48,39,25,28,10,10,8,13,10,9,12,16,22,30,35,6,0,0,0,0,0
Beta_1.95,M598,80,47,61,47,72,91,61,81,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,3,156,244,188,137,93,64,160,107,61,48,39,40,53,54,29,27,9,2,2,2,6,12,13,15,22,28,33,5,0,0,0,0,0
Beta_1.95,M599,93,27,61,53,73,91,60,74,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,1,3,167,246,190,131,96,60,172,119,74,54,40,39,37,47,17,32,11,4,1,3,3,14,13,16,20,27,28,5,0,0,0,0,0
Beta_1.95,M600,94,14,80,36,70,89,61,79,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,1,3,2,191,244,203,111,113,62,156,128,57,49,42,41,32,51,17,23,19,4,3,3,3,10,15,15,20,27,23,4,0,0,0,0,0
Beta_2.00,M300,61,58,71,80,20,10,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,2,30,20,27,60,77,108,87,35,50,72,47,30,37,27,22,18,19,44,22,15,37,0,2,1,20,61,125,0,0,0,0
Beta_2.00,M301,58,60,66,85,21,8,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,2,6,33,26,31,58,71,108,90,35,45,67,38,24,27,33,23,17,19,32,32,11,11,11,17,35,14,45,134,0,0,0,0
Beta_2.00,M302,57,48,54,87,18,10,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,6,31,26,28,55,76,106,88,34,35,75,43,30,25,24,18,12,10,31,25,26,8,8,10,12,30,84,141,0,0,0,0
